Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_SVM
NCV53,OUT027,1856.4045705311155
DRJ37,OUT035,1835.628904960747
FDV07,OUT035,1751.760968834397
FDW52,OUT018,1856.4414623248995
FDT15,OUT045,1897.4911026166394
FDD02,OUT018,1792.4701723424344
FDM16,OUT035,1751.8999296287534
NCE55,OUT046,1870.5543968114218
FDB57,OUT018,1815.4123286779688
FDQ04,OUT013,1663.7425167284798
FDQ47,OUT019,1651.929725514104
FDY14,OUT019,1841.5619416784577
DRK37,OUT017,1836.0275239056134
FDO25,OUT017,1823.3173425941243
FDL57,OUT046,1864.9732236289606
NCK29,OUT018,1791.4176426168576
FDK46,OUT027,1866.4510664448214
NCB43,OUT010,1842.4022446465651
DRE01,OUT027,1854.6417144191541
FDC46,OUT018,1873.0322802140968
FDQ23,OUT045,1756.6470096488729
FDX38,OUT049,1597.8364341647414
FDG60,OUT018,1825.5765352695864
FDW55,OUT017,1855.04021770788
FDP39,OUT013,1590.456260061505
FDB20,OUT018,1733.321430434472
FDV21,OUT017,1797.059503985149
FDZ02,OUT013,1732.4580161061788
FDP19,OUT027,1797.3023906191609
FDA38,OUT035,1813.4792458037653
FDH22,OUT045,1790.2746050799703
DRM11,OUT045,1836.8444078553946
FDO12,OUT027,1893.5911185771818
FDT14,OUT049,1790.5928243985709
FDW34,OUT010,1842.6050192156154
FDG04,OUT027,1897.4958449244598
FDW59,OUT018,1698.4107158095178
FDR33,OUT018,1756.6108383541912
FDP32,OUT013,1786.3538746089762
FDL13,OUT027,1860.747133724772
FDD22,OUT013,1767.4551102188445
FDV40,OUT027,1742.359329639582
NCD55,OUT046,1570.6358958142168
FDQ20,OUT010,1617.6036225240678
FDD28,OUT045,1631.099780619738
FDC39,OUT045,1825.6901238497255
NCR17,OUT049,1780.9314169838217
DRO35,OUT018,1785.3972985284406
FDF40,OUT049,1827.0594048914572
FDR31,OUT018,1827.1517626709779
NCQ41,OUT017,1883.9978281005272
FDP38,OUT046,1610.751161357051
NCU54,OUT027,1830.7412686205503
FDG22,OUT018,1680.9492740854266
DRK59,OUT013,1840.0006206034889
FDC37,OUT046,1741.4991865438742
NCO42,OUT013,1811.913121615931
NCT42,OUT017,1824.3041480342922
FDX27,OUT035,1741.7695566942446
FDV40,OUT018,1739.0102799389085
FDT45,OUT027,1621.5327910512449
FDS47,OUT019,1702.0085448063778
FDR45,OUT035,1852.365899827427
FDB03,OUT045,1842.5436271359642
FDO49,OUT035,1609.9249590749585
FDU60,OUT027,1869.7817721508577
FDB26,OUT018,1608.5445611789348
FDB46,OUT017,1836.7058691014406
FDQ37,OUT019,1875.9878033629145
FDN03,OUT017,1852.4097449627468
NCX30,OUT045,1847.29505626922
FDK32,OUT019,1824.935064225358
DRM47,OUT013,1877.5647439953664
NCO02,OUT046,1734.6883101825997
FDP04,OUT013,1709.2996095454844
NCO43,OUT049,1756.2698113127813
FDD59,OUT013,1703.0820318184976
FDQ10,OUT017,1894.4830695052171
FDW45,OUT035,1833.8434004493863
NCK30,OUT049,1871.2568827891569
FDU31,OUT018,1833.4998436408628
NCQ17,OUT019,1825.1966219497563
FDN01,OUT017,1877.60737076813
FDZ19,OUT049,1847.047823900621
DRG37,OUT017,1840.9850769010272
FDE32,OUT045,1697.6854641448024
FDO34,OUT049,1842.3090330489383
FDM04,OUT019,1600.3018508871842
FDZ25,OUT049,1871.8264179872583
FDU08,OUT049,1738.1070426527529
NCW30,OUT045,1826.486165897973
NCM18,OUT013,1665.5422683863344
FDS22,OUT035,1598.8909049452172
NCH18,OUT017,1844.6590947411757
FDC23,OUT013,1872.9840373384675
FDY46,OUT013,1865.5347270262089
NCU06,OUT046,1836.139060822613
FDX57,OUT045,1740.3518566611222
FDX36,OUT027,1850.0949024143056
FDL16,OUT045,1566.143835462858
FDT16,OUT010,1853.0203981973216
FDN16,OUT018,1746.999544242909
FDC03,OUT046,1859.1974361152545
DRF60,OUT013,1847.1112941446495
FDS27,OUT027,1889.7785083406739
FDP33,OUT010,1846.3821533116195
FDJ36,OUT018,1747.4798568887113
NCR42,OUT013,1706.282629206279
FDV14,OUT017,1731.3031296093916
NCP42,OUT035,1864.3751372527577
FDB50,OUT027,1705.470584002708
NCC30,OUT027,1899.8355719088038
FDA23,OUT018,1743.6818685438664
FDW16,OUT017,1717.8083945995322
FDQ52,OUT010,1840.1534145600474
FDB58,OUT049,1831.8349171246293
NCP29,OUT049,1718.8890510340714
NCM05,OUT045,1831.2105153557397
FDO25,OUT013,1821.844407564924
NCM54,OUT046,1795.6061602681314
NCL54,OUT046,1889.7159579674367
FDL39,OUT010,1884.8212934003798
FDF53,OUT018,1841.7487369619498
NCQ42,OUT035,1792.1699335259116
FDF58,OUT013,1679.1989791297408
FDZ04,OUT035,1698.2073467777143
FDE26,OUT019,1819.8915969688694
FDS60,OUT017,1845.3284185023765
FDV58,OUT017,1826.6684688518615
FDM04,OUT045,1619.961250945474
FDE08,OUT035,1831.7648559097183
NCB43,OUT049,1848.5117175122937
FDU11,OUT010,1787.4069857184472
FDF22,OUT019,1827.4984517379378
FDE24,OUT013,1820.1491277419152
DRJ49,OUT046,1785.1092776905732
NCQ53,OUT035,1844.245018593025
NCL41,OUT013,1621.2486912069915
FDR22,OUT013,1760.5203924263649
FDH04,OUT035,1723.2086891229812
DRH15,OUT045,1617.606223908247
FDY40,OUT049,1600.1964345432627
NCI17,OUT035,1736.6806310845145
NCC18,OUT013,1846.3898330889683
FDY28,OUT027,1834.6386354912536
FDB45,OUT027,1750.641523617067
NCL30,OUT018,1794.0288071199445
FDM10,OUT017,1827.6874519544167
FDH22,OUT027,1799.0092390345471
NCZ53,OUT017,1884.3445002971541
NCI18,OUT013,1824.826380393103
FDH14,OUT027,1827.9091934360786
FDR36,OUT027,1562.0959964989474
FDW01,OUT045,1841.3229597375819
FDK02,OUT027,1798.1832193631867
FDJ02,OUT018,1834.011258848982
FDU55,OUT013,1861.4608588910578
NCV18,OUT027,1706.61668347763
FDH14,OUT018,1802.6124258121308
FDZ37,OUT045,1707.2362320165216
FDX49,OUT049,1814.2778078652564
NCD43,OUT046,1751.416873784929
FDZ07,OUT013,1673.8156536151919
FDK43,OUT035,1792.139668119368
FDR32,OUT018,1834.3115244896644
FDT39,OUT013,1821.1226147859477
NCV54,OUT017,1793.2711553878291
FDF38,OUT018,1565.2421113977548
FDV60,OUT046,1830.6757005241557
FDH44,OUT027,1841.8367796117411
FDS21,OUT046,1721.5583787743637
NCL41,OUT045,1619.0447038460366
FDM46,OUT017,1720.1059385926617
FDU27,OUT045,1658.3606592148685
NCJ54,OUT017,1851.84630259685
DRG51,OUT018,1856.9659603127652
NCA29,OUT019,1869.7092314192557
FDR47,OUT045,1868.6155779661635
NCL19,OUT027,1826.1649184972687
DRG01,OUT049,1714.4938734119728
FDG10,OUT046,1684.5719343453243
NCV05,OUT049,1832.600084210393
NCH18,OUT019,1846.0527157827637
FDV14,OUT018,1732.3658257629506
DRJ23,OUT035,1863.8299016101414
DRJ11,OUT046,1875.9959376143463
FDZ03,OUT017,1897.7003532267343
FDI27,OUT010,1620.254347199701
FDJ14,OUT018,1703.0887512514068
FDU32,OUT017,1791.5298932769722
FDD47,OUT027,1891.496997680236
DRF36,OUT035,1879.5537149261233
FDM21,OUT046,1835.7247040282693
FDV10,OUT018,1637.9285750666818
FDH60,OUT018,1844.2404042018616
FDX47,OUT010,1814.547284114578
FDT19,OUT019,1879.6274244861172
FDO11,OUT045,1842.2601341452146
FDH24,OUT027,1848.7352404174799
FDL02,OUT018,1754.7071798894403
FDB02,OUT049,1882.95384763444
FDA43,OUT046,1881.2471483257286
FDG52,OUT045,1566.3506829632795
DRC12,OUT013,1865.8984195832904
FDY37,OUT018,1818.5112987462928
NCU18,OUT045,1821.6618738133984
FDU09,OUT035,1660.6007013623205
DRJ25,OUT027,1595.6012198376634
DRE12,OUT018,1770.1961473080287
DRL47,OUT017,1795.1329465975612
DRK01,OUT046,1730.2906536186451
FDC22,OUT019,1878.0671778905646
FDG44,OUT013,1681.7970945225572
FDW04,OUT035,1786.1872500537454
FDK09,OUT049,1849.0120148615738
NCN43,OUT035,1795.1066475398661
FDG04,OUT049,1895.2140042290084
FDH32,OUT010,1735.0477576666744
DRI47,OUT017,1840.8019721681887
DRE15,OUT013,1721.0956376941583
FDY11,OUT035,1752.4079963053534
FDO60,OUT049,1666.9605993769092
FDQ20,OUT018,1617.0540905635119
FDO57,OUT027,1853.48773717389
FDT14,OUT019,1784.0960988555532
FDA57,OUT049,1640.736045044454
DRN35,OUT017,1649.66028886932
FDJ03,OUT046,1593.5868830650911
FDX28,OUT017,1752.2697534570839
DRE25,OUT045,1720.224236607543
FDR09,OUT046,1849.1561839527853
FDB23,OUT035,1823.3618314853509
FDO08,OUT045,1852.9729809010057
FDQ23,OUT049,1749.2362435577702
FDW04,OUT013,1786.2128899126726
DRK13,OUT010,1861.4734226193968
NCL17,OUT027,1825.1266721315137
FDY21,OUT035,1885.945528346
FDJ38,OUT027,1896.158860691926
FDA37,OUT019,1788.986718142243
FDV43,OUT013,1585.7519976605029
FDL36,OUT046,1717.8008693833042
FDD53,OUT045,1579.1341104151197
FDZ19,OUT010,1839.4814725384063
FDV21,OUT045,1796.468686919015
NCL54,OUT018,1890.8991484947744
DRI47,OUT027,1838.1766810112367
DRG03,OUT049,1841.1984144558278
FDG21,OUT013,1835.9289461649378
FDW03,OUT018,1763.2101013855322
NCI55,OUT046,1795.525008776211
DRC36,OUT019,1879.4477566570222
FDH22,OUT017,1787.3157660717275
FDV20,OUT045,1792.6790804546822
NCU41,OUT027,1894.0939031816229
FDN46,OUT027,1751.7231393342581
FDK50,OUT045,1835.7436519418704
NCA05,OUT027,1843.5342516099645
DRH01,OUT018,1860.2126312014468
FDT08,OUT018,1838.9953983673404
FDM08,OUT018,1846.353332662365
FDZ07,OUT035,1663.8184531664558
FDS22,OUT017,1601.6945706725862
FDV35,OUT027,1846.1458364836808
FDI28,OUT010,1706.368610382696
FDW58,OUT027,1751.0478756363107
FDT52,OUT045,1847.5426631288701
FDY34,OUT046,1846.9015398712686
FDR10,OUT046,1833.148317183118
FDK57,OUT017,1793.092573420865
FDR02,OUT027,1755.816467332391
FDX49,OUT046,1810.3371742909878
FDQ20,OUT046,1615.1557559530238
DRK23,OUT045,1844.995332815075
NCW06,OUT046,1877.332604675706
FDR31,OUT017,1834.0516135338423
NCE43,OUT013,1873.507533747036
DRO59,OUT027,1717.0164314329945
FDN09,OUT049,1852.7582732970573
FDR11,OUT046,1841.670183158537
FDO57,OUT013,1811.3257273341853
NCX18,OUT017,1879.9240959189488
FDB05,OUT018,1817.6913465321988
FDQ08,OUT018,1668.42284034037
NCG43,OUT035,1739.9924389056953
FDJ56,OUT013,1746.1915318780518
FDA13,OUT010,1632.0477313300162
FDO56,OUT017,1779.3356722600831
FDB37,OUT018,1823.3946158265853
FDZ02,OUT018,1731.266807842289
FDQ24,OUT046,1853.9945699496886
FDM16,OUT013,1750.9638429558108
FDU35,OUT049,1743.8198554104567
FDT35,OUT035,1829.6657133166962
NCX30,OUT049,1843.3722631552762
FDG04,OUT017,1897.9650065743156
FDI12,OUT035,1699.6207683503785
FDE35,OUT035,1688.2181665410421
NCP14,OUT027,1750.4542509088528
NCY53,OUT045,1759.6604123811132
FDP49,OUT017,1634.8414816305765
FDQ04,OUT017,1659.3374614604706
FDM39,OUT035,1841.9956575812587
FDO58,OUT019,1840.329765037455
FDC56,OUT017,1786.972239740782
NCQ54,OUT046,1838.9686467907623
FDV10,OUT027,1559.1401227381834
NCK17,OUT046,1573.4599701639165
NCF55,OUT027,1599.0397009208145
FDV33,OUT013,1856.9312263816112
NCH29,OUT019,1737.5316127927047
FDA37,OUT027,1801.589522425438
FDH46,OUT018,1751.8122612203701
FDS25,OUT035,1761.1101463229459
FDH04,OUT027,1719.9140872473577
FDX52,OUT046,1889.0083609408455
NCD42,OUT017,1620.7235472460884
FDW47,OUT017,1800.7426486019647
FDL25,OUT027,1735.9552540256402
NCJ06,OUT010,1790.5882386052997
FDY09,OUT013,1883.2773610215224
FDS40,OUT046,1602.0228743320986
FDH41,OUT017,1834.605413404341
FDG38,OUT035,1702.362519082521
FDU03,OUT027,1902.0789863896393
FDV20,OUT046,1792.5587896790205
DRB13,OUT045,1848.1065957798344
NCQ30,OUT013,1787.9101929883611
NCH06,OUT013,1852.001307422402
FDU50,OUT018,1767.0734797437738
NCO42,OUT019,1825.2709546593692
FDW09,OUT018,1700.8683550942692
FDH04,OUT013,1722.275081725801
FDC21,OUT045,1745.2114837921729
FDL21,OUT049,1579.6605300360093
FDM46,OUT010,1720.475244935497
FDT22,OUT019,1655.5374104046996
FDB28,OUT035,1832.7476287781237
FDI12,OUT018,1706.2276329789486
FDA28,OUT045,1799.3079491040205
FDF59,OUT013,1795.1936150423692
FDM45,OUT027,1801.6955998670228
FDQ56,OUT017,1725.577668778552
FDR46,OUT049,1836.9227001479662
FDT01,OUT013,1832.906999940721
FDD16,OUT027,1724.9010990970498
NCU30,OUT010,1812.6652935317657
FDM40,OUT010,1827.9652210544978
FDI56,OUT035,1718.314901460916
NCS30,OUT013,1788.286116595619
FDU08,OUT017,1739.507486938157
FDX51,OUT027,1891.2979491568688
FDA43,OUT045,1880.637974994884
FDX59,OUT010,1662.9124770244807
FDC37,OUT018,1743.26211259993
FDP58,OUT013,1839.0103788274257
NCY42,OUT035,1822.512851981567
FDF21,OUT018,1886.571946945721
FDU10,OUT027,1574.741427910341
DRL47,OUT018,1792.263667765867
FDA58,OUT018,1841.6531050159201
FDJ22,OUT049,1858.736855892328
FDK50,OUT046,1829.5083045138008
FDO38,OUT035,1721.6535500476523
DRF60,OUT035,1849.940942042891
NCZ42,OUT019,1850.7306865424555
FDD35,OUT049,1790.4778888067053
FDL25,OUT045,1718.7362761676695
FDJ16,OUT013,1645.5858274039292
DRK59,OUT049,1840.5476169918813
FDI50,OUT046,1843.813508581598
NCB19,OUT045,1720.7503032228913
DRI37,OUT035,1667.8857965771335
FDA14,OUT027,1845.327061717013
FDC08,OUT018,1824.8937834064338
FDS45,OUT046,1767.0904316324636
FDI21,OUT049,1725.8698458588367
DRJ47,OUT035,1857.9173459673846
DRE37,OUT027,1892.8508407659322
FDT55,OUT018,1845.3169565641115
NCG42,OUT027,1797.4360565316588
FDA31,OUT049,1852.4857124791884
NCW42,OUT046,1823.9779089872482
FDF50,OUT017,1830.8748453279848
FDK56,OUT049,1884.7796886744593
FDX10,OUT035,1672.6799046790522
NCK07,OUT027,1855.1981854000799
FDZ49,OUT017,1847.3166194399525
FDR33,OUT013,1757.1701488818705
FDO44,OUT018,1756.6267893158843
FDA20,OUT046,1856.0630853990288
NCL30,OUT045,1796.161915413668
FDI05,OUT019,1724.7629549426172
FDQ12,OUT018,1855.694193207012
FDH47,OUT017,1738.673449347847
FDH34,OUT018,1872.499082824622
FDF29,OUT046,1796.0075946132906
FDG40,OUT018,1644.260314052165
NCE18,OUT017,1852.1315841211438
FDP21,OUT010,1858.6364890423201
FDY50,OUT013,1724.7833416789233
FDB36,OUT049,1786.8770508641283
NCZ29,OUT049,1798.3761583612245
FDU20,OUT018,1790.6029628766912
FDO56,OUT013,1783.306566629604
FDW31,OUT049,1870.799957731243
DRH59,OUT013,1731.43720845429
NCB30,OUT017,1871.8948989408132
FDK43,OUT027,1799.1040439385688
FDW43,OUT045,1822.7108540172503
NCL19,OUT017,1819.3827189641752
FDJ27,OUT046,1745.2622414368245
FDC45,OUT046,1854.2452226637977
FDY40,OUT035,1617.393548696304
NCM41,OUT035,1722.0458665388564
NCK18,OUT019,1843.4221976402791
FDP37,OUT049,1797.7802122732646
FDA27,OUT027,1870.6830389253491
NCX30,OUT035,1842.408112076644
FDR09,OUT017,1858.9716866393264
FDG08,OUT027,1896.3968770709955
NCU30,OUT013,1818.4533156457114
FDB16,OUT017,1705.7348066704549
FDM16,OUT017,1751.550617852003
FDC48,OUT013,1709.6807741307077
NCF18,OUT046,1862.530732335324
FDU46,OUT018,1704.4500956430077
FDH41,OUT018,1831.745473132704
NCN42,OUT010,1812.9670347790775
FDU49,OUT046,1726.685322025597
FDB20,OUT027,1708.0094240982598
FDG50,OUT019,1706.8984097449425
FDW20,OUT045,1793.7579210383922
NCO55,OUT049,1748.259809847083
FDX48,OUT046,1833.9646010694496
FDU48,OUT046,1793.31419055909
FDR48,OUT019,1824.3198884116132
FDK27,OUT013,1795.760056893189
FDT35,OUT013,1819.14511559228
FDN12,OUT049,1750.4142530118277
NCE31,OUT019,1630.2355351948252
FDL21,OUT017,1577.6052408713108
FDV56,OUT017,1744.4179556248653
FDR16,OUT017,1821.7022284876277
NCP41,OUT049,1748.2303157049948
FDJ27,OUT013,1747.734880010867
FDA07,OUT017,1794.4393856336892
FDK55,OUT049,1718.1547743280075
FDM33,OUT049,1837.9491628108951
FDY46,OUT046,1864.5011912756604
FDD36,OUT046,1787.5854841891507
FDB12,OUT027,1752.88965590931
FDF28,OUT019,1788.9963722380915
NCE07,OUT019,1819.8527541358285
FDW50,OUT027,1860.9337775585523
NCW18,OUT017,1857.646857006246
NCJ17,OUT019,1699.2452322923282
DRZ24,OUT010,1784.8976024528235
FDS07,OUT035,1777.405624559344
NCW05,OUT010,1755.9101278202108
FDZ22,OUT018,1704.6797018683694
FDK02,OUT046,1786.9735235074434
FDZ45,OUT027,1884.8798778663345
FDL25,OUT046,1715.3347846563638
FDS08,OUT045,1839.002047654078
NCZ42,OUT027,1858.3497588148891
FDX57,OUT035,1738.3049232197827
FDF21,OUT046,1885.0960136280612
FDJ56,OUT018,1735.3631706371473
FDX10,OUT013,1676.6559061338228
DRG48,OUT035,1828.505627475136
DRN37,OUT046,1853.0071880792589
NCY41,OUT018,1666.7873170606147
FDN28,OUT045,1760.2993309326853
FDE34,OUT045,1876.813888666988
FDR10,OUT045,1835.0736012824739
FDC32,OUT017,1724.8630574644867
DRG13,OUT046,1833.4051788955028
FDP59,OUT049,1758.8609676293518
NCT53,OUT010,1816.9833696447054
FDL57,OUT027,1871.4384183897037
FDN32,OUT010,1870.6246262846896
FDK09,OUT018,1845.8081022213464
FDA52,OUT010,1880.647700250566
FDC57,OUT049,1846.8546990506354
FDI09,OUT035,1822.1929571004848
NCB07,OUT046,1834.634926653483
FDP26,OUT035,1751.0607241867642
FDP40,OUT027,1770.6093553588598
FDL15,OUT013,1834.2530839796673
FDV07,OUT046,1755.7997906804849
FDS03,OUT017,1720.4672199775332
FDE50,OUT049,1856.215235965858
FDQ15,OUT017,1747.9614564396702
FDQ33,OUT010,1834.047514051837
FDT22,OUT013,1638.955391711577
DRO35,OUT035,1788.1473624351474
FDJ41,OUT049,1838.9625129936555
FDQ27,OUT035,1766.956528259741
FDC26,OUT017,1762.2836338568384
NCF43,OUT027,1831.812046387117
NCR50,OUT035,1824.2770810237716
FDE39,OUT018,1785.4847638499425
FDN49,OUT027,1559.1622156693668
DRG11,OUT035,1760.128196315483
NCA18,OUT049,1780.5107984043725
FDM36,OUT018,1887.9959668251513
FDW32,OUT017,1720.5636681995666
NCQ18,OUT010,1743.5602086174463
FDX14,OUT027,1716.0261473790847
FDD46,OUT017,1822.4888254981786
FDI34,OUT019,1851.8204925211521
NCJ17,OUT035,1714.2507063808368
FDB52,OUT035,1860.1185110442416
FDV55,OUT018,1822.6697771685783
FDC57,OUT046,1847.1005483079407
FDB29,OUT046,1780.0676315372145
NCO43,OUT035,1755.2129048301983
FDG44,OUT045,1677.7084919893123
FDJ34,OUT045,1796.0337065805686
FDH40,OUT049,1693.5770991207526
NCD07,OUT027,1769.4196628646257
FDB41,OUT017,1648.5832731017817
FDH47,OUT018,1739.617190985261
DRK37,OUT035,1833.8616464284219
FDM25,OUT019,1882.7630967808288
NCX06,OUT045,1881.5666793169066
NCS05,OUT017,1792.2946875998919
FDS39,OUT045,1824.2468541306198
FDC47,OUT027,1853.1875046185864
FDG20,OUT013,1893.2326723275087
DRL23,OUT017,1748.8318365288692
FDY33,OUT013,1846.0237428929154
NCH18,OUT045,1843.6542097072213
FDX47,OUT035,1820.8707485912341
NCB06,OUT045,1836.75797117833
FDP36,OUT049,1598.8938186125852
FDW44,OUT018,1876.2010057339296
NCU41,OUT018,1855.2248859633937
NCS17,OUT046,1739.4353456623758
FDD46,OUT035,1819.0639194593407
FDE45,OUT017,1902.0527832025505
FDI09,OUT017,1822.9172197042183
NCJ54,OUT010,1844.5347097499011
NCA29,OUT018,1881.7393147035532
NCN41,OUT027,1801.8798429690535
FDY34,OUT035,1849.4100722652347
NCG55,OUT035,1784.7102758651417
DRM49,OUT046,1678.022089594992
NCB42,OUT049,1778.8611563180211
FDE58,OUT045,1786.664328893719
DRJ25,OUT013,1610.7765673307854
FDS47,OUT010,1711.5479409237976
FDY21,OUT049,1863.9277989968125
NCI54,OUT013,1759.6536927933423
FDO24,OUT017,1845.3114615246668
FDY43,OUT035,1869.966096827228
FDF35,OUT018,1743.392637390038
NCP29,OUT019,1698.2265728475463
FDN28,OUT027,1752.9001102016061
FDJ50,OUT018,1633.497378485405
FDQ14,OUT027,1842.0114533392748
FDC37,OUT035,1744.4195256704545
FDN08,OUT046,1783.2447448401178
FDD04,OUT035,1820.180451248986
FDW34,OUT018,1845.193753939855
FDP04,OUT017,1716.7902667861413
NCG07,OUT017,1893.9144362440115
NCN14,OUT018,1858.3764032394026
FDJ16,OUT045,1644.8928527591434
NCM42,OUT045,1760.3944138942152
NCF19,OUT046,1593.8602479490903
FDY21,OUT018,1872.2051558192752
FDY19,OUT035,1782.9591077412156
FDV09,OUT045,1842.0955424703538
FDA28,OUT013,1798.2929305289042
FDC38,OUT018,1796.0602645801064
FDL28,OUT045,1857.1844929813526
NCH43,OUT049,1828.934937216547
NCN53,OUT045,1717.934177424483
NCW05,OUT017,1756.7963850622461
NCO30,OUT018,1852.2703155294125
FDT04,OUT019,1584.1225717211228
FDB27,OUT018,1851.2655590588622
NCK07,OUT013,1855.629301321631
NCA53,OUT013,1594.0291227601194
FDB33,OUT018,1831.9928695410808
FDU37,OUT017,1714.063859117018
FDR13,OUT035,1772.919000563297
FDE45,OUT049,1899.0899995208192
FDV37,OUT017,1889.3256219171315
FDX44,OUT019,1708.7799460464644
NCL06,OUT017,1861.0925152404175
FDJ28,OUT045,1898.4026176584644
FDX55,OUT049,1837.7338230816301
NCK17,OUT018,1574.9622192299967
FDH52,OUT035,1682.2474991381275
FDN13,OUT027,1751.9799171604932
FDK44,OUT018,1866.2171119473664
FDU16,OUT046,1737.17336215914
FDZ07,OUT017,1655.1597524084145
NCN06,OUT027,1857.9816567046382
FDH02,OUT010,1715.8742384024263
NCW18,OUT045,1857.717872413391
FDH57,OUT013,1790.3159358833775
FDV35,OUT045,1829.8225629875208
NCU29,OUT013,1834.6722716647137
NCP02,OUT046,1686.7777350692318
FDN44,OUT013,1849.3732695528086
FDX03,OUT018,1586.7777448887666
FDR11,OUT010,1834.382236163431
FDA36,OUT046,1844.1826135403674
FDP58,OUT027,1838.3783566536945
FDH31,OUT045,1740.5111602814745
FDH34,OUT035,1873.6390666621642
FDS13,OUT035,1832.7755563349535
FDT01,OUT018,1833.0783968253097
FDY09,OUT049,1889.9475309292618
FDV33,OUT027,1871.4116295175936
NCW29,OUT010,1794.2017538227283
NCN17,OUT045,1745.0500075765979
FDX01,OUT046,1781.2232795787415
FDL03,OUT049,1846.176527650461
DRL59,OUT049,1649.0518181725051
DRM11,OUT027,1857.8432972005212
FDA43,OUT049,1877.0515740496526
FDZ56,OUT010,1854.377548337942
FDI44,OUT018,1716.0066706125472
FDB50,OUT013,1700.4562180265555
FDU15,OUT019,1646.0262312464306
NCJ19,OUT019,1636.588605358107
FDD48,OUT013,1774.5966731476742
NCW42,OUT035,1824.7917663093867
FDL24,OUT017,1890.9045827510568
NCB30,OUT013,1866.873256957881
