Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_RF
FDL02,OUT027,2649.065877388962
NCA17,OUT035,2548.649679031292
FDE38,OUT019,393.7730330586811
NCG07,OUT049,3134.5853099130604
DRC27,OUT013,3950.353497969109
FDA27,OUT035,4105.4948725285585
FDW40,OUT045,2081.162795663526
DRI11,OUT013,1964.677197220914
FDN50,OUT046,1505.7177338078382
FDR12,OUT046,2891.3849165852275
FDT34,OUT027,2647.1774428291915
FDW11,OUT035,953.4111158088559
NCO30,OUT027,5101.976646124588
FDZ34,OUT017,3128.6781450370017
FDU45,OUT017,1926.436613545569
NCD42,OUT035,608.1152239425086
FDX25,OUT045,3009.385909300701
NCR29,OUT046,864.2288311373542
FDX43,OUT019,408.5183066516587
FDB04,OUT010,193.6733704778373
FDR49,OUT027,1158.3239206123449
FDS39,OUT018,1991.626556738307
FDW58,OUT045,1625.1467676142709
FDG22,OUT019,92.62838615871215
FDG31,OUT017,980.8281495839699
NCV53,OUT027,6329.616742274122
DRJ37,OUT035,2516.7716059699087
FDV07,OUT035,1733.7010122886036
FDW52,OUT018,2514.3070922067727
FDT15,OUT045,3066.409146844338
FDD02,OUT018,1863.4683361019831
FDM16,OUT035,1154.667590606986
NCE55,OUT046,2852.34393701292
FDB57,OUT018,3309.676032179709
FDQ04,OUT013,627.2859293930692
FDQ47,OUT019,92.62838615871215
FDY14,OUT019,580.9979627473178
DRK37,OUT017,3118.9247420384186
FDO25,OUT017,3725.8568937233354
FDL57,OUT046,4165.539629715264
NCK29,OUT018,1898.5924358227976
FDK46,OUT027,6329.616742274122
NCB43,OUT010,478.41753886948
DRE01,OUT027,6262.896666279172
FDC46,OUT018,2997.595442857786
FDQ23,OUT045,1626.9310080486187
FDX38,OUT049,754.7346023650535
FDG60,OUT018,3435.142922725534
FDW55,OUT017,3984.4391953818636
FDP39,OUT013,754.7346023650535
FDB20,OUT018,1317.7151476156525
FDV21,OUT017,2025.9392133140934
FDZ02,OUT013,1548.3502316583968
FDP19,OUT027,3325.208088718237
FDA38,OUT035,3935.88744602014
FDH22,OUT045,2015.9019778465497
DRM11,OUT045,4168.606260688915
FDO12,OUT027,5485.289833488471
FDT14,OUT049,2008.8725601608107
FDW34,OUT010,581.8920226058808
FDG04,OUT027,5099.746787118115
FDW59,OUT018,1351.9240128443375
FDR33,OUT018,1614.6651723682312
FDP32,OUT013,2058.791764446938
FDL13,OUT027,6276.712206212483
FDD22,OUT013,1929.3125727104614
FDV40,OUT027,1758.6194300473894
NCD55,OUT046,626.1159069184491
FDQ20,OUT010,92.62838615871215
FDD28,OUT045,859.9429162042419
FDC39,OUT045,3672.1311439001397
NCR17,OUT049,1980.8744319164728
DRO35,OUT018,1857.0247089228858
FDF40,OUT049,4064.1616699561123
FDR31,OUT018,2352.048959300728
NCQ41,OUT017,3074.5489426282547
FDP38,OUT046,754.7346023650535
NCU54,OUT027,5553.279351704085
FDG22,OUT018,583.6813997321285
DRK59,OUT013,3816.623680601955
FDC37,OUT046,1627.0743635332176
NCO42,OUT013,2481.217175526385
NCT42,OUT017,2486.0947321655835
FDX27,OUT035,1483.9011584298264
FDV40,OUT018,1159.198476022272
FDT45,OUT027,1595.138486260481
FDS47,OUT019,218.6133226388855
FDR45,OUT035,3960.9939575618614
FDB03,OUT045,3855.0854925819185
FDO49,OUT035,807.5430002121825
FDU60,OUT027,4205.731983916096
FDB26,OUT018,760.3418269422384
FDB46,OUT017,3690.4146336159733
FDQ37,OUT019,491.162357798436
FDN03,OUT017,4119.70828455975
NCX30,OUT045,4059.445279407084
FDK32,OUT019,348.47740498939095
DRM47,OUT013,3113.9458765589893
NCO02,OUT046,1078.4809368219467
FDP04,OUT013,1029.3313117563712
NCO43,OUT049,1621.2231815312628
FDD59,OUT013,1304.720768346314
FDQ10,OUT017,2879.884824978003
FDW45,OUT035,2550.0182573948878
NCK30,OUT049,4104.734427731418
FDU31,OUT018,3248.58833141532
NCQ17,OUT019,345.67330577498853
FDN01,OUT017,2856.402720241327
FDZ19,OUT049,2870.7396907339444
DRG37,OUT017,2534.9734667110215
FDE32,OUT045,609.7660194793026
FDO34,OUT049,2767.1213317518914
FDM04,OUT019,141.2820506786764
FDZ25,OUT049,2899.167809641272
FDU08,OUT049,1578.8846740028373
NCW30,OUT045,4143.874348087661
NCM18,OUT013,949.4551912012366
FDS22,OUT035,633.4255933212139
NCH18,OUT017,3957.073636776966
FDC23,OUT013,2906.2468250703137
FDY46,OUT013,3027.8526659846148
NCU06,OUT046,3788.989658085359
FDX57,OUT045,1564.8356502338825
FDX36,OUT027,5694.116395528751
FDL16,OUT045,751.8677314446845
FDT16,OUT010,588.0928494221799
FDN16,OUT018,1605.309348748112
FDC03,OUT046,3125.4880964447343
DRF60,OUT013,3930.0377028656058
FDS27,OUT027,5481.72976657959
FDP33,OUT010,597.5002823340511
FDJ36,OUT018,1598.3880269257081
NCR42,OUT013,596.8229706806143
FDV14,OUT017,1349.6485776767838
NCP42,OUT035,3100.332961180761
FDB50,OUT027,2211.421573971907
NCC30,OUT027,4681.9570406835755
FDA23,OUT018,1607.439090343979
FDW16,OUT017,1382.6748440895515
FDQ52,OUT010,598.1252831955218
FDB58,OUT049,2277.891750228274
NCP29,OUT049,1044.6573283288506
NCM05,OUT045,4169.3812577799135
FDO25,OUT013,3647.3665101969646
NCM54,OUT046,2072.569083296785
NCL54,OUT046,2918.178336182962
FDL39,OUT010,460.7275876527219
FDF53,OUT018,2856.1371309497003
NCQ42,OUT035,2049.4165766065157
FDF58,OUT013,981.5901253164501
FDZ04,OUT035,1048.4066103414234
FDE26,OUT019,305.8981516024402
FDS60,OUT017,2934.4103375799173
FDV58,OUT017,3023.519979364619
FDM04,OUT045,771.4321750785216
FDE08,OUT035,2547.7234874368883
NCB43,OUT049,3070.051510426977
FDU11,OUT010,272.0131590404291
FDF22,OUT019,542.6716685615469
FDE24,OUT013,2081.978728294455
DRJ49,OUT046,2073.5038908249257
NCQ53,OUT035,3904.1611913365045
NCL41,OUT013,596.8229706806143
FDR22,OUT013,1739.7363527968562
FDH04,OUT035,1454.7211044953021
DRH15,OUT045,635.8552837549031
FDY40,OUT049,751.8677314446845
NCI17,OUT035,1563.6064529299526
NCC18,OUT013,2855.402224626613
FDY28,OUT027,5535.921167700956
FDB45,OUT027,2551.1943432191124
NCL30,OUT018,1920.012070538637
FDM10,OUT017,3683.962647606226
FDH22,OUT027,3314.283166142939
NCZ53,OUT017,3121.829922763758
NCI18,OUT013,3721.7337073870626
FDH14,OUT027,3364.2197901608865
FDR36,OUT027,1123.2004689565574
FDW01,OUT045,2524.524812680775
FDK02,OUT027,3171.268726840253
FDJ02,OUT018,2398.4858594857064
FDU55,OUT013,4175.460860304008
NCV18,OUT027,2450.523860459913
FDH14,OUT018,1932.0306691864687
FDZ37,OUT045,1364.944658102451
FDX49,OUT049,3770.419845066086
NCD43,OUT046,1628.8586039675656
FDZ07,OUT013,930.1282512377428
FDK43,OUT035,2059.5323270308627
FDR32,OUT018,3364.0878613455875
FDT39,OUT013,2446.0325144778576
NCV54,OUT017,2033.35436389533
FDF38,OUT018,601.510195726115
FDV60,OUT046,3026.6940237352087
FDH44,OUT027,3969.017728881585
FDS21,OUT046,940.0242966418207
NCL41,OUT045,605.3375319806596
FDM46,OUT017,1481.6280613493602
FDU27,OUT045,751.8677314446845
NCJ54,OUT017,3876.2776565506724
DRG51,OUT018,2530.23699842555
NCA29,OUT019,405.60789824862644
FDR47,OUT045,2988.7456048921986
NCL19,OUT027,3359.9193779858474
DRG01,OUT049,1219.2096602793383
FDG10,OUT046,864.2288311373542
NCV05,OUT049,2494.8911223335053
NCH18,OUT019,581.1268147269658
FDV14,OUT018,1358.0367441384544
DRJ23,OUT035,3036.9113244213313
DRJ11,OUT046,3140.6515938355856
FDZ03,OUT017,3134.089328736264
FDI27,OUT010,92.62838615871215
FDJ14,OUT018,1344.0939863780193
FDU32,OUT017,2045.7720794669697
FDD47,OUT027,4243.702845900783
DRF36,OUT035,3113.208498763793
FDM21,OUT046,4137.649462177133
FDV10,OUT018,611.3666664827343
FDH60,OUT018,2937.6289548224067
FDX47,OUT010,371.10194277430327
FDT19,OUT019,426.4164335555357
FDO11,OUT045,4101.691895603342
FDH24,OUT027,4041.0228774260427
FDL02,OUT018,1602.9460663486275
FDB02,OUT049,2919.569257119498
FDA43,OUT046,3117.2871483142144
FDG52,OUT045,749.9643051207551
DRC12,OUT013,3030.3125153078267
FDY37,OUT018,1997.2850862153512
NCU18,OUT045,2081.162795663526
FDU09,OUT035,866.4821615816477
DRJ25,OUT027,1289.2177515577084
DRE12,OUT018,1808.0587803233802
DRL47,OUT017,2044.9616830021848
DRK01,OUT046,1538.6931049731218
FDC22,OUT019,511.39586389777617
FDG44,OUT013,821.9462780679368
FDW04,OUT035,2036.4584912162481
FDK09,OUT049,3753.725550789836
NCN43,OUT035,2061.0502445318984
FDG04,OUT049,3126.475890278583
FDH32,OUT010,207.4841570547594
DRI47,OUT017,2526.43326327923
DRE15,OUT013,1161.164979653495
FDY11,OUT035,1086.9130734884038
FDO60,OUT049,659.7606552527723
FDQ20,OUT018,598.3694753033936
FDO57,OUT027,4002.238026727291
FDT14,OUT019,297.3984720054196
FDA57,OUT049,624.8371892232594
DRN35,OUT017,607.0686119806595
FDJ03,OUT046,756.6199274911381
FDX28,OUT017,1622.2308711491153
DRE25,OUT045,1398.5483680750303
FDR09,OUT046,4060.3852314574533
FDB23,OUT035,3811.101476370266
FDO08,OUT045,2566.430155875755
FDQ23,OUT049,1621.2231815312628
FDW04,OUT013,2030.3596533585944
DRK13,OUT010,541.3536010971177
NCL17,OUT027,3364.2197901608865
FDY21,OUT035,3117.2445410702003
FDJ38,OUT027,5073.699596150161
FDA37,OUT019,299.2914898337393
FDV43,OUT013,651.9898962050898
FDL36,OUT046,1444.2627941306312
FDD53,OUT045,623.9047045374114
FDZ19,OUT010,420.3411567944272
FDV21,OUT045,2018.6549283641316
NCL54,OUT018,2846.3348100292815
DRI47,OUT027,3955.3996861087635
DRG03,OUT049,2525.0779796589895
FDG21,OUT013,2475.452979544803
FDW03,OUT018,1607.439090343979
NCI55,OUT046,2065.9757750065105
DRC36,OUT019,434.5976724831895
FDH22,OUT017,2025.463029587439
FDV20,OUT045,2023.3083214071592
NCU41,OUT027,5455.390359711215
FDN46,OUT027,2643.0246220135873
FDK50,OUT045,2573.678088987132
NCA05,OUT027,3957.3549799011357
DRH01,OUT018,2757.5902021217653
FDT08,OUT018,2391.116670897083
FDM08,OUT018,3348.320896585423
FDZ07,OUT035,942.7710672425995
FDS22,OUT017,743.4598219916547
FDV35,OUT027,3835.3169101188764
FDI28,OUT010,178.9381501529138
FDW58,OUT027,2564.919969481483
FDT52,OUT045,3961.702572600679
FDY34,OUT046,2610.635015749081
FDR10,OUT046,2593.2044006882556
FDK57,OUT017,2017.1100430811869
FDR02,OUT027,2736.2746584168517
FDX49,OUT046,3764.151198739932
FDQ20,OUT046,622.0594972614106
DRK23,OUT045,4091.1083665693664
NCW06,OUT046,3082.9215087790863
FDR31,OUT017,2484.149410885123
NCE43,OUT013,2736.9196797117543
DRO59,OUT027,2187.335866876482
FDN09,OUT049,3953.589743444163
FDR11,OUT046,2546.9556223587056
FDO57,OUT013,2531.234687377828
NCX18,OUT017,3074.5489426282547
FDB05,OUT018,3598.2941835588836
FDQ08,OUT018,940.912827789135
NCG43,OUT035,1481.7714168339592
FDJ56,OUT013,1624.8012664527516
FDA13,OUT010,92.62838615871215
FDO56,OUT017,1960.0367990647835
FDB37,OUT018,3482.5441844892603
FDZ02,OUT018,1528.8583139537566
FDQ24,OUT046,4045.7437451623173
FDM16,OUT013,1133.1789265822563
FDU35,OUT049,1581.8277997742437
FDT35,OUT035,2743.4244686314846
NCX30,OUT049,3939.982690875448
FDG04,OUT017,3104.064887135136
FDI12,OUT035,1352.8456491719023
FDE35,OUT035,913.396790591475
NCP14,OUT027,2647.1774428291915
NCY53,OUT045,1718.071290189842
FDP49,OUT017,860.7338367211529
FDQ04,OUT017,630.6479013593649
FDM39,OUT035,2963.05658125624
FDO58,OUT019,379.16001840920194
FDC56,OUT017,1984.7479478914088
NCQ54,OUT046,2735.0329594728914
FDV10,OUT027,1123.2004689565574
NCK17,OUT046,622.0594972614106
NCF55,OUT027,1123.2004689565574
FDV33,OUT013,4167.464722973878
NCH29,OUT019,239.99973411052403
FDA37,OUT027,3288.5381073410113
FDH46,OUT018,1607.439090343979
FDS25,OUT035,1732.6251096464764
FDH04,OUT027,2413.7338542009325
FDX52,OUT046,3122.6325369806414
NCD42,OUT017,608.1152239425086
FDW47,OUT017,2033.6960477227299
FDL25,OUT027,2580.9430365962685
NCJ06,OUT010,274.07196405927624
FDY09,OUT013,2893.6193848567036
FDS40,OUT046,609.0477086283569
FDH41,OUT017,3703.6522787082718
FDG38,OUT035,1350.5244672959673
FDU03,OUT027,4938.857849136295
FDV20,OUT046,2035.319637393036
DRB13,OUT045,3040.516250017029
NCQ30,OUT013,2029.4019530627709
NCH06,OUT013,3882.604225827611
FDU50,OUT018,1783.4596144867762
NCO42,OUT019,354.70320644414386
FDW09,OUT018,1308.587918205627
FDH04,OUT013,1366.174903109129
FDC21,OUT045,1630.8062596410898
FDL21,OUT049,624.8371892232594
FDM46,OUT010,206.13911960921646
FDT22,OUT019,170.87459740950285
FDB28,OUT035,3116.1772779935527
FDI12,OUT018,1365.1940763462235
FDA28,OUT045,2030.728304272115
FDF59,OUT013,2026.6718953128716
FDM45,OUT027,3288.5381073410113
FDQ56,OUT017,1343.383803188573
FDR46,OUT049,2515.487793943402
FDT01,OUT013,3598.873338926396
FDD16,OUT027,1835.1286296977469
NCU30,OUT010,377.0285432756376
FDM40,OUT010,333.2507059475075
FDI56,OUT035,1462.7841207195518
NCS30,OUT013,2021.5423185431891
FDU08,OUT017,1580.6144340345304
FDX51,OUT027,5467.931649485342
FDA43,OUT045,3051.098217397151
FDX59,OUT010,92.62838615871215
FDC37,OUT018,1605.654849909631
FDP58,OUT013,3626.9985968770134
NCY42,OUT035,2126.0740208594716
FDF21,OUT018,3021.011481294086
FDU10,OUT027,1123.2004689565574
DRL47,OUT018,1924.6843975278177
FDA58,OUT018,3427.141212457523
FDJ22,OUT049,3066.2452143745504
FDK50,OUT046,2559.2427840605337
FDO38,OUT035,1293.1606673567019
DRF60,OUT035,3949.180067470788
NCZ42,OUT019,575.6953018321148
FDD35,OUT049,2011.8016322944852
FDL25,OUT045,1463.1906506435175
FDJ16,OUT013,855.8833029729243
DRK59,OUT049,3850.5815165655777
FDI50,OUT046,3848.7533117454004
NCB19,OUT045,1357.7120969771279
DRI37,OUT035,915.4041524431165
FDA14,OUT027,3809.595282006917
FDC08,OUT018,3354.3368850355037
FDS45,OUT046,1628.8586039675656
FDI21,OUT049,1042.403997884557
DRJ47,OUT035,2806.1946648275225
DRE37,OUT027,5169.6995004387745
FDT55,OUT018,2435.021646957951
NCG42,OUT027,3320.5465664286417
FDA31,OUT049,2882.703483171687
NCW42,OUT046,3722.80119506062
FDF50,OUT017,3116.6402906613826
FDK56,OUT049,3162.636408606068
FDX10,OUT035,605.3375319806596
NCK07,OUT027,4127.949872038103
FDZ49,OUT017,3740.5055597887817
FDR33,OUT013,1638.2711772684142
FDO44,OUT018,1680.5735107623464
FDA20,OUT046,3142.726923017844
NCL30,OUT045,2033.005071063042
FDI05,OUT019,183.0640588699581
FDQ12,OUT018,3360.6028114839514
FDH47,OUT017,1532.9282044164738
FDH34,OUT018,3026.5263863206574
FDF29,OUT046,2078.633467594608
FDG40,OUT018,583.6813997321285
NCE18,OUT017,4092.501801994793
FDP21,OUT010,498.05427832447486
FDY50,OUT013,1365.6927672291804
FDB36,OUT049,2068.296774261436
NCZ29,OUT049,2030.1125208295462
FDU20,OUT018,1890.5276575940704
FDO56,OUT013,1958.2644733748277
FDW31,OUT049,3114.8715208705676
DRH59,OUT013,1155.4848979754288
NCB30,OUT017,3088.641139249052
FDK43,OUT027,3312.4065229918465
FDW43,OUT045,3846.369647689631
NCL19,OUT017,2120.454020230201
FDJ27,OUT046,1619.2367954199947
FDC45,OUT046,2764.6641728768855
FDY40,OUT035,765.0730103323244
NCM41,OUT035,1452.9368640609543
NCK18,OUT019,407.28636235342543
FDP37,OUT049,2036.17690512737
FDA27,OUT027,6329.616742274122
NCX30,OUT035,3956.7016666599084
FDR09,OUT017,4069.1362363361854
FDG08,OUT027,4520.608626984654
NCU30,OUT013,2523.5929951310227
FDB16,OUT017,1360.634901069554
FDM16,OUT017,1144.624475741414
FDC48,OUT013,1310.6916808817855
NCF18,OUT046,3046.4078127777016
FDU46,OUT018,1355.0634347482667
FDH41,OUT018,3262.77728894289
NCN42,OUT010,365.95455049567767
FDU49,OUT046,1354.413836354888
FDB20,OUT027,2181.424305802472
FDG50,OUT019,229.8947033462186
FDW20,OUT045,2048.1300000202496
NCO55,OUT049,1642.4749870151554
FDX48,OUT046,2526.468434565258
FDU48,OUT046,2041.3840216908595
FDR48,OUT019,344.7644162811648
FDK27,OUT013,2054.951406674245
FDT35,OUT013,2574.2646393296673
FDN12,OUT049,1669.4956628791522
NCE31,OUT019,92.62838615871215
FDL21,OUT017,623.9047045374114
FDV56,OUT017,1629.0220192067418
FDR16,OUT017,3684.4304888257366
NCP41,OUT049,1636.4869368340662
FDJ27,OUT013,1623.0170260184036
FDA07,OUT017,2042.8714395041088
FDK55,OUT049,1357.3268574189663
FDM33,OUT049,3723.8002166207675
FDY46,OUT046,3047.8746402447637
FDD36,OUT046,1990.8046093409937
FDB12,OUT027,2643.0246220135873
FDF28,OUT019,297.79239957263076
NCE07,OUT019,310.34309708595976
FDW50,OUT027,4067.001325849184
NCW18,OUT017,3913.132221748893
NCJ17,OUT019,217.62401613982976
DRZ24,OUT010,270.7909433730709
FDS07,OUT035,1989.1533395450547
NCW05,OUT010,237.3425660229997
FDZ22,OUT018,1351.073298601663
FDK02,OUT046,2006.800048034167
FDZ45,OUT027,5515.422801675979
FDL25,OUT046,1388.7121920739492
FDS08,OUT045,2819.4359079634364
NCZ42,OUT027,6329.616742274122
FDX57,OUT035,1553.1603327943833
FDF21,OUT046,3136.3377621927716
FDJ56,OUT018,1540.3314857163357
FDX10,OUT013,598.4992576188256
DRG48,OUT035,2509.7794113375685
DRN37,OUT046,2680.261284892446
NCY41,OUT018,583.6813997321285
FDN28,OUT045,1626.9310080486187
FDE34,OUT045,3050.4226404393926
FDR10,OUT045,2619.4462620720906
FDC32,OUT017,1459.0722843662577
DRG13,OUT046,2595.464454003059
FDP59,OUT049,1623.0170260184036
NCT53,OUT010,405.3625464392451
FDL57,OUT027,6255.950555614059
FDN32,OUT010,467.60636957420917
FDK09,OUT018,3353.894518211899
FDA52,OUT010,448.03921463117894
FDC57,OUT049,3069.3284626520444
FDI09,OUT035,3868.722440057499
NCB07,OUT046,3013.185520344504
FDP26,OUT035,1626.7288623716986
FDP40,OUT027,3112.707334593106
FDL15,OUT013,2480.6634629653076
FDV07,OUT046,1760.8138645378754
FDS03,OUT017,1050.45024124373
FDE50,OUT049,3070.6311382854105
FDQ15,OUT017,1291.6220556846365
FDQ33,OUT010,352.9009075757595
FDT22,OUT013,855.8833029729243
DRO35,OUT035,1981.0449060356434
FDJ41,OUT049,4175.030772387688
FDQ27,OUT035,1628.8586039675656
FDC26,OUT017,1810.237249590048
NCF43,OUT027,3373.850646666076
NCR50,OUT035,2558.480337711848
FDE39,OUT018,1904.846375847605
FDN49,OUT027,1123.2004689565574
DRG11,OUT035,1630.6041139641695
NCA18,OUT049,1949.4594450131087
FDM36,OUT018,2782.10584535835
FDW32,OUT017,1349.6485776767838
NCQ18,OUT010,215.61228047492258
FDX14,OUT027,2049.3431621092773
FDD46,OUT017,2472.2063166984367
FDI34,OUT019,593.7518789617299
NCJ17,OUT035,1355.9393220740842
FDB52,OUT035,4147.82097811398
FDV55,OUT018,2359.2889056769095
FDC57,OUT046,3050.0915038791863
FDB29,OUT046,1956.7893816722237
NCO43,OUT035,1623.1507774502097
FDG44,OUT045,823.8917227396278
FDJ34,OUT045,2018.6549283641316
FDH40,OUT049,1328.5300096357373
NCD07,OUT027,3115.88758277939
FDB41,OUT017,748.2228024168521
FDH47,OUT018,1498.4001126452513
DRK37,OUT035,3119.041101951341
FDM25,OUT019,437.86622854651296
NCX06,OUT045,3029.4177717721027
NCS05,OUT017,2068.0417859151394
FDS39,OUT045,2106.9192530898467
FDC47,OUT027,5826.482890586368
FDG20,OUT013,2896.2098275597236
DRL23,OUT017,1625.1467676142709
FDY33,OUT013,2526.497413047188
NCH18,OUT045,3938.6039854188134
FDX47,OUT035,2522.663888142578
NCB06,OUT045,2576.5817037163933
FDP36,OUT049,754.7346023650535
FDW44,OUT018,2802.2542046257718
NCU41,OUT018,2929.991117117822
NCS17,OUT046,1539.1428348387062
FDD46,OUT035,2507.939739446839
FDE45,OUT017,2898.2578661107086
FDI09,OUT017,3871.418141604909
NCJ54,OUT010,585.1550518134453
NCA29,OUT018,2825.695167779954
NCN41,OUT027,3283.971960367065
FDY34,OUT035,2640.2695546582954
NCG55,OUT035,1971.5406459103958
DRM49,OUT046,658.7140432909233
NCB42,OUT049,1981.569596729464
FDE58,OUT045,1954.5960056921176
DRJ25,OUT013,760.574833262241
FDS47,OUT010,195.3998695012133
FDY21,OUT049,3125.095618120363
NCI54,OUT013,1750.7338791441214
FDO24,OUT017,2539.555846936098
FDY43,OUT035,2772.9965243028
FDF35,OUT018,1602.9460663486275
NCP29,OUT019,174.58923354324156
FDN28,OUT027,2551.1943432191124
FDJ50,OUT018,770.0327412264285
FDQ14,OUT027,3819.1113731621526
FDC37,OUT035,1630.9496151256888
FDN08,OUT046,1979.8461618013528
FDD04,OUT035,2134.0789849454454
FDW34,OUT018,3498.22766100546
FDP04,OUT017,1044.8105705333421
NCG07,OUT017,3112.1743067696125
NCN14,OUT018,2951.585038720684
FDJ16,OUT045,862.1962466485354
NCM42,OUT045,1638.2711772684142
NCF19,OUT046,751.8677314446845
FDY21,OUT018,3008.519609899187
FDY19,OUT035,1971.5406459103958
FDV09,OUT045,2510.786043550984
FDA28,OUT013,2061.6445744256935
FDC38,OUT018,1916.3797051805782
FDL28,OUT045,3867.0478195037117
NCH43,OUT049,3691.2862129406794
NCN53,OUT045,603.6612450424484
NCW05,OUT017,1628.7465385828168
NCO30,OUT018,2925.564356644761
FDT04,OUT019,92.62838615871215
FDB27,OUT018,3016.578231657752
NCK07,OUT013,2606.1091979233333
NCA53,OUT013,754.7346023650535
FDB33,OUT018,2472.7175969273435
FDU37,OUT017,1303.5058363569797
FDR13,OUT035,1976.250236325421
FDE45,OUT049,2926.444699472184
FDV37,OUT017,3113.6751487436704
FDX44,OUT019,230.65149321732133
NCL06,OUT017,4175.597975576215
FDJ28,OUT045,3059.9631453313687
FDX55,OUT049,3742.6642317299884
NCK17,OUT018,598.3694753033936
FDH52,OUT035,961.1373122962882
FDN13,OUT027,2643.0246220135873
FDK44,OUT018,2761.4194941054157
FDU16,OUT046,1329.4974884777641
FDZ07,OUT017,911.1182375100044
NCN06,OUT027,4059.1753121763236
FDH02,OUT010,207.96727789902147
NCW18,OUT045,3857.477730979259
FDH57,OUT013,2054.361371565539
FDV35,OUT045,2523.6498381761044
NCU29,OUT013,2448.9363040334906
NCP02,OUT046,864.2288311373542
FDN44,OUT013,2553.947183306082
FDX03,OUT018,630.0514609428075
