Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_KNN
FDS14,OUT046,2167.957986
FDX56,OUT017,3493.812132
FDI10,OUT046,2620.349112
FDI14,OUT013,2137.5109519999996
DRM48,OUT013,565.603758
NCH07,OUT027,2562.3313
FDY26,OUT013,3507.274608
FDD02,OUT027,2088.907552
FDM12,OUT046,2742.157222
DRF01,OUT010,2270.957246
FDV36,OUT046,1924.7079560000002
DRI59,OUT013,3718.4131039999997
FDV03,OUT018,2424.1778000000004
FDO39,OUT017,3050.3693580000004
NCB07,OUT018,2727.64944
FDH38,OUT027,2018.878708
FDZ13,OUT035,738.8249440000001
NCZ30,OUT046,1885.565574
NCA06,OUT035,531.0354219999999
FDB04,OUT049,1443.2546599999998
FDN50,OUT013,1418.7199300000002
NCG06,OUT049,3955.4578779999997
NCY17,OUT018,621.0449239999999
FDC23,OUT046,2484.645756
FDK33,OUT049,3158.1623779999995
FDR03,OUT049,3596.0324060000003
FDZ07,OUT045,1088.829346
FDO38,OUT013,1144.623386
FDS59,OUT046,1513.3833740000002
DRM11,OUT019,3727.0418720000002
FDX52,OUT027,3519.2656660000002
DRJ35,OUT018,931.3676459999999
NCP53,OUT046,3938.63977
FDW15,OUT019,2029.837776
DRI47,OUT045,2365.460898
DRZ11,OUT035,1980.1358060000002
FDS02,OUT013,3115.264884000001
DRD49,OUT018,3811.2855460000005
FDW38,OUT049,732.965904
FDR21,OUT019,2807.951578000001
FDE40,OUT013,1061.791208
FDI02,OUT045,1721.1196319999997
FDQ04,OUT045,616.710566
FDY14,OUT017,3792.5832239999995
NCT54,OUT046,1392.9867600000005
DRD25,OUT017,1674.793268
DRE01,OUT045,4019.9206340000005
FDJ12,OUT010,3464.816542
NCZ05,OUT049,1668.088662
DRB25,OUT019,1417.215222
NCC31,OUT045,2155.634028
FDM16,OUT045,1305.0345800000002
DRG11,OUT049,1611.5222939999999
FDV24,OUT027,2542.130928
FDV43,OUT046,587.1956519999999
FDG05,OUT018,2579.8351820000003
FDV23,OUT010,2270.5843980000004
FDI58,OUT018,1331.1872040000003
FDQ11,OUT017,3776.963556
FDC05,OUT027,3493.0930679999997
FDF40,OUT013,3749.3861199999997
FDU02,OUT018,3864.542888
FDT32,OUT013,2760.200402
NCF06,OUT017,3716.2958599999997
FDT46,OUT013,766.13606
FDR58,OUT010,1332.5920419999998
FDY04,OUT046,2491.0108040000005
FDT58,OUT045,2527.6564359999998
FDE46,OUT049,2305.1660500000003
DRH11,OUT017,775.317442
DRI51,OUT046,2731.963824
FDC35,OUT017,3612.7639599999993
FDP45,OUT035,3895.036527999999
FDC45,OUT017,2628.651638
FDU01,OUT045,2923.56109
FDJ53,OUT010,1864.1734199999999
FDJ46,OUT017,3105.1314079999993
FDX07,OUT013,2910.84431
NCI30,OUT049,3695.4430039999993
FDE47,OUT027,2401.267622
FDV48,OUT045,1423.773352
FDN16,OUT019,1574.3107320000004
FDM52,OUT013,2621.88711
FDA32,OUT027,3111.0370540000004
FDH05,OUT017,3894.8634200000006
FDW25,OUT010,1307.0253219999997
FDQ09,OUT046,1796.5880619999998
NCM17,OUT010,663.1434580000001
DRM59,OUT046,2114.9003840000005
FDV47,OUT027,1344.6230480000002
DRE15,OUT035,1180.636508
FDS25,OUT010,1608.945648
NCZ05,OUT018,1537.824892
NCV05,OUT019,2194.3036920000004
DRM37,OUT046,2792.0589320000004
FDV58,OUT027,3501.3356719999997
FDN22,OUT027,4051.1133640000003
NCO06,OUT049,527.559946
FDT56,OUT019,935.242602
FDM02,OUT013,1492.8501019999999
FDA09,OUT046,2918.7340399999994
NCC06,OUT035,1955.3813619999994
NCL54,OUT049,3194.108919999999
NCB55,OUT017,946.9673399999999
FDB12,OUT017,1726.133106
NCA54,OUT049,2626.3013640000004
NCS38,OUT049,1662.5691799999997
FDC02,OUT049,4010.546169999999
FDK44,OUT019,2894.738608
FDE16,OUT035,3580.0265739999995
NCS05,OUT035,2020.5565239999999
FDZ59,OUT045,2429.1713
FDI20,OUT017,3306.515934000001
FDQ14,OUT046,2165.461236
FDF53,OUT017,2803.0845799999993
FDW25,OUT017,1393.645902
NCQ43,OUT010,1461.990272
FDX52,OUT013,3281.9678880000006
FDE28,OUT045,3571.7240479999996
FDN15,OUT017,2112.603374
FDO28,OUT017,1832.234994
FDQ33,OUT045,2336.9912899999995
FDM22,OUT010,982.807354
FDJ03,OUT017,731.7208580000001
FDI16,OUT045,951.381594
FDI09,OUT027,3899.6039160000005
FDX55,OUT013,3148.3551439999997
FDS23,OUT027,2123.182936
DRC12,OUT045,2839.6303420000004
FDH41,OUT049,3043.1187959999997
FDN01,OUT013,2699.246412
FDV55,OUT045,2282.189292
NCJ19,OUT013,811.437092
NCY29,OUT010,984.3187199999999
FDP03,OUT018,1924.8144840000002
FDZ52,OUT045,1596.9612480000005
FDH31,OUT010,1722.784132
FDQ19,OUT018,3858.7504280000007
FDS15,OUT035,1587.640048
FDN32,OUT017,3089.1056020000005
FDH32,OUT049,1723.7828320000003
FDF33,OUT017,1633.487036
FDJ22,OUT046,2764.9408980000003
FDG56,OUT010,1069.1682720000001
FDC05,OUT046,3128.5742259999997
FDK09,OUT013,3678.358576
NCV29,OUT045,3142.2630740000004
NCC43,OUT019,3833.649768
NCA42,OUT049,2102.243526
FDC10,OUT046,1651.470294
FDC16,OUT013,1424.818658
NCL17,OUT013,2120.3266539999995
FDA51,OUT035,1732.4981539999999
FDW01,OUT017,2528.135812
NCF30,OUT045,1990.0295939999996
FDN49,OUT013,582.9411899999999
FDY20,OUT045,1592.966448
FDC15,OUT045,2553.389606
FDY24,OUT046,742.353684
NCG43,OUT017,1286.6917899999999
FDA48,OUT013,3644.715702
NCF55,OUT017,581.7427500000001
FDL38,OUT049,1562.2131459999998
NCQ29,OUT018,3922.334328
FDC34,OUT017,2665.6434860000004
FDP36,OUT027,911.9196280000001
FDN50,OUT010,1374.4775200000001
FDO23,OUT049,1418.6400339999998
FDT56,OUT013,920.488474
FDT13,OUT027,3475.0099399999995
FDZ03,OUT013,3268.532044
FDQ03,OUT010,3782.77599
FDU44,OUT045,2585.421244
FDD03,OUT049,3805.8725919999997
NCH30,OUT013,1662.6890240000002
FDS60,OUT010,2578.117418
FDG08,OUT046,2919.419814000001
FDX38,OUT017,793.2074880000001
FDD22,OUT017,1792.306968
FDW51,OUT013,3290.35031
FDL09,OUT017,2625.455798
FDZ60,OUT045,1444.7726839999998
NCH07,OUT046,2524.6004139999995
NCQ41,OUT049,3166.2052420000005
FDW04,OUT049,1885.751998
FDI08,OUT027,3982.189747999999
FDR19,OUT019,2249.252166
FDV13,OUT046,1220.0119200000001
FDB52,OUT017,3799.307803999999
FDZ48,OUT027,1892.5431579999997
NCO14,OUT049,713.3780679999999
FDZ50,OUT013,3404.7347500000005
FDN27,OUT019,1750.1618279999998
FDQ60,OUT013,1853.28759
FDR49,OUT017,689.2361599999999
DRJ35,OUT027,1081.978264
DRI49,OUT017,1306.76566
FDB47,OUT017,3513.16028
FDP37,OUT010,1970.341888
FDR26,OUT049,2535.552824
FDY31,OUT019,2275.50466
FDC11,OUT045,1256.4378379999998
DRP47,OUT035,3860.5614039999996
NCY54,OUT018,2656.57529
FDR27,OUT046,2100.0397279999997
FDQ21,OUT019,1836.6492479999997
NCQ29,OUT035,3994.274018
FDJ02,OUT046,2470.457558
FDE21,OUT018,2119.754066
FDM39,OUT046,2661.8684
FDZ01,OUT017,1651.8165099999999
NCB19,OUT018,1323.6503479999997
FDU03,OUT046,2994.03602
FDP27,OUT049,2831.494266
DRF01,OUT045,2337.6570899999997
FDM03,OUT049,1529.5223660000001
FDV01,OUT046,2446.2890180000004
FDS16,OUT046,2336.052512
FDO45,OUT035,1582.9328420000002
NCX06,OUT035,2844.810266
FDP13,OUT046,642.483684
NCR38,OUT018,3990.012897999999
FDA01,OUT013,954.670646
FDT26,OUT017,1908.5489900000002
FDD44,OUT027,4346.202582
FDB26,OUT013,934.1972960000002
FDP45,OUT019,3889.4571239999996
NCP55,OUT046,882.1051040000001
FDT23,OUT017,1364.750182
FDO51,OUT045,633.135852
FDA44,OUT046,800.0452540000001
NCJ31,OUT018,3583.1358599999994
FDX37,OUT045,1448.6875880000005
NCD18,OUT049,3821.7852120000002
FDN40,OUT027,2583.0776280000005
FDL33,OUT017,2857.54702
DRF48,OUT035,2982.8172899999995
FDW08,OUT035,1467.7960479999997
FDX39,OUT018,3244.503322
FDB38,OUT049,2488.9135340000003
FDY46,OUT018,2825.801676
NCB06,OUT049,2627.166904
FDA34,OUT035,3045.555623999999
FDA35,OUT045,1984.3769519999998
FDQ07,OUT035,3229.06342
FDU32,OUT045,1920.6266019999998
FDU26,OUT013,1953.264118
FDU13,OUT010,2196.480858
FDO09,OUT035,3947.654702
FDW03,OUT019,1618.69296
FDB38,OUT013,2449.7045720000006
FDL26,OUT010,2332.736828
NCN43,OUT045,2126.8048879999997
FDH08,OUT045,3727.5079319999995
NCC31,OUT019,2130.520052
FDH14,OUT035,2116.5182780000005
FDL40,OUT017,1418.213922
FDD20,OUT035,2028.1266699999996
NCV53,OUT035,3729.1990640000004
FDD16,OUT045,1148.145468
FDP24,OUT035,1995.9885040000001
FDQ25,OUT045,2777.717600000001
FDM38,OUT035,763.998842
NCT18,OUT010,2988.24356
FDM34,OUT049,2050.637368
DRH37,OUT010,2336.7782339999994
NCE07,OUT013,2215.729136
FDG12,OUT013,1817.6140259999997
FDB59,OUT010,2745.7125940000005
FDS10,OUT018,2537.836518
FDN21,OUT010,2392.266006
FDM02,OUT045,1517.85755
FDO44,OUT049,1942.391604
NCN17,OUT017,1745.820812
FDH16,OUT018,1596.1889199999996
FDL44,OUT046,2596.0274380000005
FDY47,OUT017,1911.658276
DRI39,OUT046,948.0126459999998
NCX54,OUT018,1503.5095600000004
FDE59,OUT046,566.143056
FDO46,OUT045,2932.8157100000008
DRE13,OUT046,1329.389544
FDW14,OUT013,1306.9986900000001
FDF35,OUT046,1494.641104
FDO50,OUT019,1497.2909879999997
DRF49,OUT017,1682.6497080000006
FDT60,OUT049,2164.329376
FDP38,OUT045,731.0217680000001
FDA31,OUT027,3361.9970480000006
FDY52,OUT010,887.87759
FDD03,OUT027,4114.8970039999995
FDN52,OUT018,1376.3683920000005
FDU20,OUT010,1900.95887
FDD22,OUT035,1472.489938
NCB55,OUT019,956.9476820000001
FDN27,OUT045,1933.736204
FDD16,OUT013,1131.853342
FDW48,OUT046,1142.2597959999998
DRN35,OUT045,562.7075279999999
FDX25,OUT049,2791.6195040000002
DRD49,OUT049,3758.6473979999996
FDE21,OUT019,1954.276134
FDN44,OUT035,2518.4617380000004
DRC01,OUT049,723.7245999999999
NCK30,OUT046,3841.6593420000004
FDU39,OUT013,804.159898
FDB49,OUT013,1393.31966
FDS12,OUT045,1862.635422
FDR57,OUT018,2085.18573
FDX22,OUT027,3610.5468459999993
FDC60,OUT013,1316.2866000000001
NCE42,OUT049,3667.985412
NCK42,OUT049,3167.623396
DRE01,OUT017,3953.1741839999995
FDE57,OUT018,2002.3002879999997
DRK59,OUT019,3751.5699440000003
FDB10,OUT027,3854.88213
FDQ25,OUT046,2812.1594339999997
FDY26,OUT017,3589.6873319999995
FDG28,OUT049,3901.960848
FDM14,OUT049,1669.9262700000002
NCH29,OUT049,1512.23154
FDD48,OUT049,1857.0893080000003
FDC17,OUT045,3528.9597140000005
DRH49,OUT027,1332.9182839999996
FDN44,OUT018,2672.5811220000005
FDC29,OUT045,1716.0062879999998
DRK01,OUT019,1750.081932
FDD48,OUT017,1956.0405039999998
FDB59,OUT013,2786.7924540000004
FDY45,OUT010,3947.441646
FDX60,OUT035,1291.845082
FDT09,OUT010,2042.6011619999997
DRB24,OUT018,2084.732986
FDL13,OUT035,3841.6992899999996
FDN16,OUT035,1757.2725720000005
FDK57,OUT013,2032.4144220000003
FDO22,OUT027,1331.7065279999997
FDC57,OUT010,2727.21667
FDZ13,OUT027,805.904294
FDW27,OUT013,2087.902194
FDX10,OUT049,578.1940360000001
FDY08,OUT018,2024.23174
FDA49,OUT017,1237.542434
FDC32,OUT018,1382.460462
FDO04,OUT035,796.6763059999998
NCZ54,OUT013,2659.844368
FDY40,OUT045,736.135112
FDW36,OUT045,1584.1778879999997
FDE11,OUT017,2955.406304
DRE37,OUT045,3196.825384
NCK19,OUT017,2929.3934979999995
FDT19,OUT035,2669.079014
FDE56,OUT045,911.6067019999999
FDZ57,OUT010,2049.059422
FDB35,OUT035,1745.7941799999999
FDF09,OUT010,545.2236200000001
FDO34,OUT046,2537.936388
FDA55,OUT046,3427.884616
NCM18,OUT035,1024.879256
FDJ20,OUT019,1774.263788
DRQ35,OUT019,1896.0652400000004
FDG02,OUT013,3036.1079219999997
NCU29,OUT018,2308.5416560000003
FDL27,OUT027,1107.1188720000002
NCA54,OUT035,2626.4078920000006
FDJ32,OUT035,1060.326448
FDB21,OUT019,3789.527202
FDR46,OUT035,2375.7275340000006
FDZ32,OUT046,1675.472384
DRF36,OUT017,2963.316008
NCU54,OUT017,3499.225086
NCI31,OUT017,528.958126
DRA59,OUT035,2998.683304
NCC55,OUT045,642.79661
FDE44,OUT018,726.6408039999999
NCN26,OUT018,1941.9055699999997
FDC11,OUT049,1163.265786
FDV24,OUT035,2216.068694
FDR40,OUT019,1171.34194
NCQ17,OUT049,2349.088876
FDC46,OUT045,2937.1900159999996
NCM18,OUT046,1081.0594600000002
FDK16,OUT046,1374.297754
FDI28,OUT017,1229.546176
FDS11,OUT018,3665.382134
DRD13,OUT046,1055.752402
FDL36,OUT035,1351.4008919999999
FDI27,OUT013,680.307782
FDJ53,OUT019,1590.0169539999997
FDS44,OUT045,3794.547334000001
FDE28,OUT046,3550.7979539999997
FDQ33,OUT018,2487.502038
FDB37,OUT017,3718.5595799999996
FDQ31,OUT045,1360.1162140000001
NCQ05,OUT046,2122.9166159999995
FDE10,OUT013,1869.33337
FDF38,OUT017,638.2358799999998
FDE50,OUT019,2676.875532
DRG37,OUT010,2534.2145659999996
NCH06,OUT049,3851.9259780000007
FDY14,OUT045,3696.781262
FDO27,OUT017,1403.013708
FDQ19,OUT049,3823.5895299999997
FDZ26,OUT019,3781.6707620000007
FDN51,OUT013,3987.063404
FDK20,OUT035,1932.8373739999997
FDD40,OUT018,2675.723698
DRI25,OUT018,784.0793699999999
FDH56,OUT017,1724.15568
FDI36,OUT027,3565.099338
DRH11,OUT018,770.76337
NCV18,OUT017,1372.2470900000003
DRI01,OUT049,2607.47254
DRE48,OUT049,2806.5400820000004
FDS51,OUT035,987.9140399999998
FDM38,OUT017,779.6118520000001
FDB60,OUT027,3308.0605900000005
FDY58,OUT035,3785.9585139999995
FDY22,OUT045,2253.986004
FDF11,OUT027,3932.3413020000003
FDZ51,OUT035,1574.1775719999998
FDQ45,OUT017,3430.1616519999993
FDF17,OUT035,2832.486308
NCF31,OUT027,2573.097286
FDA37,OUT013,1859.1599459999998
FDO51,OUT046,687.5183959999998
FDF34,OUT013,2869.904268
FDD57,OUT018,1395.510142
FDO37,OUT046,3252.3131559999997
FDR49,OUT049,755.230256
FDS39,OUT049,2190.235654
FDI48,OUT027,902.898038
DRM35,OUT049,3012.1923860000006
FDV57,OUT035,3160.0465920000006
FDZ55,OUT013,2370.5809
FDI28,OUT035,1300.1476080000002
FDS21,OUT045,868.8024200000001
FDT34,OUT013,1483.0694999999996
DRI25,OUT035,819.4599819999999
FDT47,OUT010,1367.832836
DRH39,OUT045,1155.9885920000002
NCD54,OUT045,2286.0043259999998
FDU16,OUT027,1458.088684
NCW29,OUT045,2154.588722
FDV25,OUT027,3524.67862
FDM56,OUT035,1528.5569560000004
FDZ04,OUT027,1085.407134
FDG59,OUT019,562.148256
FDI56,OUT045,1321.4864979999998
FDS33,OUT035,1363.4185820000002
FDC23,OUT049,2403.378208
FDT11,OUT049,3060.755838
FDG17,OUT045,3627.1052919999997
FDZ44,OUT045,1729.2357339999999
FDJ52,OUT013,2358.776266
DRI23,OUT046,2575.7205379999996
DRE15,OUT010,1254.9863940000002
NCF07,OUT013,1659.8660320000001
NCR29,OUT049,801.92281
FDE44,OUT019,700.3816519999999
FDT23,OUT035,1322.5051719999997
NCG06,OUT017,4019.3480459999996
NCU41,OUT010,2641.5215519999997
FDH46,OUT017,1715.373778
FDV31,OUT013,3223.7370200000005
NCT41,OUT027,2629.0844079999997
FDE22,OUT027,2634.8102879999997
FDC26,OUT045,1584.657264
DRF51,OUT017,577.3484700000001
NCY53,OUT019,1834.6185580000001
FDY21,OUT017,3210.301176
FDL27,OUT013,898.4970999999999
FDZ34,OUT049,2933.954228
NCF43,OUT010,2175.06873
FDC21,OUT035,1550.1155600000002
FDL26,OUT013,2451.2225959999996
FDT25,OUT010,1738.0775580000002
NCR30,OUT046,1144.1906159999999
DRL23,OUT019,1282.2042979999999
NCR05,OUT049,3020.281856
NCE19,OUT018,809.233294
FDY07,OUT035,616.337718
FDB10,OUT017,3629.122666
FDP57,OUT013,1493.149712
FDU48,OUT019,1959.1830799999998
FDH48,OUT035,1278.176208
FDO33,OUT035,2003.6518620000002
NCU29,OUT045,2218.8251060000002
FDW35,OUT046,548.978732
FDH05,OUT010,3976.017781999999
FDP26,OUT049,1662.156384
DRG27,OUT035,636.225164
FDQ33,OUT046,2249.751516
FDH20,OUT010,1458.4082680000001
FDV14,OUT046,1284.0818539999998
DRD01,OUT046,919.023714
NCI17,OUT049,1348.751008
FDF39,OUT010,4028.576034
FDX37,OUT046,1479.4874959999997
NCX17,OUT035,3691.7078659999993
FDN03,OUT013,3960.1384519999997
NCS41,OUT010,3300.5903139999996
FDH34,OUT045,2982.1847799999996
NCX53,OUT018,2185.8946379999998
FDY31,OUT046,2220.1234160000004
FDD20,OUT017,2050.690632
FDE51,OUT045,701.673304
FDV27,OUT046,1352.7924140000002
FDF16,OUT035,2185.6083439999998
FDZ02,OUT049,1391.948112
NCK05,OUT045,857.8833000000002
FDM12,OUT027,3303.406648
NCA05,OUT018,2251.83547
FDX33,OUT045,2403.4714200000003
FDM25,OUT049,2737.722994
FDE41,OUT018,1349.1904360000003
FDW14,OUT045,1304.8348399999998
NCD30,OUT046,1416.263128
FDB23,OUT010,3571.9038139999993
FDF45,OUT046,839.3141380000001
FDW20,OUT017,1911.2454799999998
FDF47,OUT045,3454.3301920000004
NCR05,OUT019,3110.7840500000007
DRB01,OUT046,3009.58245
FDE36,OUT013,2390.428398
FDU56,OUT049,2953.282402
FDB23,OUT049,3559.5066179999994
FDN48,OUT049,1625.8503099999998
FDS43,OUT013,3241.440642
NCN05,OUT013,3016.4601639999996
NCL53,OUT049,2644.171436
FDL56,OUT046,1331.646606
FDH17,OUT018,1486.0123359999998
FDP37,OUT046,1768.2782459999999
FDG09,OUT019,3103.3071160000004
FDA55,OUT045,3715.723272
FDX31,OUT049,3595.38658
FDJ41,OUT045,3758.287866
DRC24,OUT045,2490.677904
FDQ21,OUT035,1940.0546459999998
NCT54,OUT045,1392.4874100000002
FDH08,OUT049,3540.1584700000008
FDY38,OUT018,3867.8918620000004
DRM11,OUT010,3687.526642
FDG32,OUT049,3449.80941
NCH18,OUT046,3547.1493700000005
FDI20,OUT035,3246.6671719999995
FDA33,OUT018,2231.621782
FDN45,OUT013,3499.291666
FDT45,OUT010,930.009414
FDR32,OUT035,3498.219728
FDA48,OUT017,3513.399968
FDN23,OUT017,2364.5021460000003
NCR18,OUT035,609.6797180000001
FDD45,OUT046,1390.996018
FDI22,OUT018,3612.2113460000005
FDT09,OUT013,2120.1069400000006
DRC24,OUT027,2569.035906
FDT39,OUT046,2210.402736
FDX28,OUT045,1489.2481239999997
FDA50,OUT018,1549.969084
FDT33,OUT027,2947.59647
FDQ60,OUT049,1847.2288099999998
NCM19,OUT018,1879.726508
FDF40,OUT046,3691.2551219999996
NCI30,OUT035,3817.9901520000003
FDK34,OUT049,3824.1421440000004
FDA38,OUT027,3975.698198
FDT02,OUT045,619.7133240000001
FDC11,OUT017,1213.014362
FDD08,OUT046,627.2768120000001
NCS29,OUT046,3627.125265999999
DRI03,OUT010,2475.963724
FDK48,OUT035,1264.9467620000003
FDM52,OUT049,2436.608286
FDP49,OUT035,741.8476760000001
DRA24,OUT046,2376.6130479999997
NCJ43,OUT049,2642.280564
FDE11,OUT045,2883.599774
FDP01,OUT049,2291.157618
FDQ59,OUT018,1356.7672400000001
FDA43,OUT019,3056.7543800000003
FDL14,OUT017,2106.8575200000005
FDV50,OUT010,2143.556416
FDT01,OUT027,3534.2128760000005
NCC42,OUT035,2068.347648
FDO28,OUT046,1857.735134
FDD32,OUT019,1166.827816
FDV45,OUT035,3051.241556
NCW17,OUT019,1971.9131760000005
NCJ17,OUT027,1587.4669400000002
NCF18,OUT049,2704.586128
FDP01,OUT045,2307.0369479999995
FDH24,OUT045,2442.18769
FDI38,OUT027,3631.086775999999
FDX03,OUT035,647.8034260000001
FDY28,OUT046,3179.973986
FDN34,OUT018,3028.6709359999995
FDJ02,OUT045,2414.730098
FDW40,OUT019,2039.2255559999999
FDX03,OUT017,635.8323419999999
FDE17,OUT027,2591.3335480000005
FDT58,OUT046,2377.5717999999997
FDI38,OUT013,3565.998168
FDW22,OUT035,3700.103603999999
FDS15,OUT027,1835.6638639999999
NCX06,OUT013,2952.117252
DRK47,OUT035,3439.376324
FDC23,OUT027,3395.247099999999
FDM56,OUT010,1446.2640760000002
FDP21,OUT046,3036.960146
FDP58,OUT046,3138.2549579999995
FDA27,OUT019,3714.578096
FDK41,OUT019,1247.655936
NCH42,OUT046,3377.4569240000005
FDG29,OUT045,593.940206
FDW15,OUT018,2518.7879799999996
FDD28,OUT018,981.7021259999998
FDQ37,OUT049,2789.1360699999996
FDC23,OUT035,2429.597412
FDV13,OUT035,1318.264026
FDK33,OUT046,3157.8627680000004
FDO33,OUT013,2069.2731100000005
FDN21,OUT017,2496.590208
NCW06,OUT027,3178.5624900000007
FDI38,OUT035,3595.779402
FDC21,OUT027,1785.688916
NCS05,OUT046,2023.9121559999996
NCN53,OUT049,573.42025
FDV40,OUT010,1162.1805319999999
FDG60,OUT017,3803.362526
NCY30,OUT027,3569.7665959999995
FDM40,OUT045,2021.7949119999998
NCO30,OUT046,2938.7213560000005
FDK10,OUT046,2879.0923080000002
FDM36,OUT045,3127.395760000001
FDN10,OUT013,1887.7094499999998
FDM46,OUT018,1379.9104479999996
FDX50,OUT049,1645.085272
FDP33,OUT045,3771.417442
FDO12,OUT045,3203.4900419999994
FDC28,OUT013,1674.047572
FDO31,OUT045,1369.164436
FDX45,OUT035,2530.1398700000004
FDV21,OUT049,2125.3401279999994
FDH04,OUT049,1334.7492339999997
NCG54,OUT013,2946.8174839999997
FDO13,OUT046,2396.420598
FDA09,OUT027,3658.890584
FDC38,OUT017,2118.848578
NCO42,OUT046,2189.0039240000006
FDL45,OUT049,1926.7453039999998
NCK31,OUT013,782.627926
FDM39,OUT017,2708.5742699999996
FDC22,OUT010,2841.208288
FDF46,OUT046,1737.165412
FDQ37,OUT045,2686.0835460000003
FDH41,OUT010,3131.39056
FDQ04,OUT046,623.115562
NCQ02,OUT027,3409.6150640000005
FDJ57,OUT027,3702.4472199999996
NCE07,OUT049,2121.192194
FDE56,OUT013,822.149814
FDI20,OUT049,3505.8697699999993
FDK36,OUT018,688.390594
FDP08,OUT027,3431.7262820000005
FDF44,OUT017,1775.7551799999999
NCU53,OUT017,2474.838522
FDF47,OUT035,3500.3236559999996
FDS55,OUT010,2097.56961
FDZ52,OUT010,1528.237372
FDL04,OUT018,1544.4695759999997
NCM26,OUT035,2346.638732
FDX43,OUT049,2440.9226700000004
FDP52,OUT049,3673.511551999999
DRK49,OUT045,641.777936
FDE38,OUT013,2358.4766560000003
DRF13,OUT035,2456.8818960000003
FDK41,OUT010,1297.94381
FDJ04,OUT027,2001.354852
FDZ44,OUT018,1718.5429860000002
FDS11,OUT013,3606.052696
FDA55,OUT049,3478.8782380000002
NCW53,OUT046,2938.321876
FDB49,OUT027,1810.7429699999996
FDD23,OUT017,2928.381481999999
NCV42,OUT045,1652.156068
NCZ29,OUT018,1970.90116
FDQ26,OUT013,1039.739912
FDV08,OUT017,630.34615
FDC53,OUT049,1485.36651
FDV58,OUT010,2592.35888
NCP02,OUT019,967.7269840000001
DRI37,OUT045,976.5821240000001
FDQ12,OUT049,3849.948552
FDE33,OUT046,1142.339692
FDX27,OUT045,1376.1886259999999
FDM22,OUT017,795.4712079999999
NCH30,OUT019,1887.5496580000001
FDC04,OUT017,3920.8163039999995
FDO38,OUT046,1147.8791480000002
FDV52,OUT027,1932.0117820000003
FDB32,OUT013,1357.839178
FDV43,OUT018,742.2005499999999
FDI24,OUT018,3320.9837679999996
FDR40,OUT017,1270.918988
FDW02,OUT049,1865.17212
FDE44,OUT049,687.1322319999998
FDL38,OUT046,1508.0303419999996
NCT54,OUT010,1291.825108
DRJ39,OUT010,3297.2613140000003
FDW55,OUT049,3928.679402
DRF13,OUT019,2082.6889800000004
NCW17,OUT049,1999.750274
FDP13,OUT035,616.903648
FDS08,OUT018,2489.186512
NCP17,OUT035,871.9916019999998
NCO53,OUT035,2977.7971579999994
FDH19,OUT045,2454.358514
FDJ04,OUT017,1965.0687520000001
FDG10,OUT049,780.770344
FDA40,OUT010,1426.2434700000003
FDI53,OUT045,2411.401098
FDU09,OUT010,763.166592
FDK60,OUT045,1450.6849879999997
FDR43,OUT017,535.3897539999999
FDW22,OUT017,3481.940918
DRP47,OUT010,3820.0741060000014
DRG48,OUT010,2242.873802
FDA14,OUT035,2429.43762
FDU49,OUT013,1235.9445139999998
FDK28,OUT045,3765.5117960000002
FDT19,OUT046,2709.5130479999993
NCQ42,OUT045,1912.0311239999999
FDD03,OUT045,3930.477062000001
NCM53,OUT013,1536.8727979999999
NCX53,OUT045,2190.668424
FDV14,OUT027,1540.09527
NCZ54,OUT017,2516.0448839999995
FDB39,OUT013,987.31482
DRC24,OUT046,2367.857778
FDY36,OUT013,1230.145396
FDN01,OUT035,2560.107528
DRH25,OUT046,769.76467
FDV08,OUT046,680.274492
NCP53,OUT049,4048.6965100000007
FDU52,OUT010,2031.275904
NCI42,OUT045,3522.3216880000004
FDZ14,OUT035,1929.308634
FDF11,OUT046,3806.81137
FDQ13,OUT018,1464.5336280000001
FDO32,OUT010,691.486564
DRJ37,OUT018,2462.767568
FDY43,OUT046,2821.793560000001
NCT41,OUT017,2606.360654
NCV17,OUT045,2050.510866
FDM04,OUT027,981.98842
DRB48,OUT018,526.0219480000001
FDM24,OUT013,2154.981544
FDT37,OUT049,3929.3851499999996
NCO05,OUT010,1399.5781800000002
FDL13,OUT046,3818.183234
FDL15,OUT017,2408.36505
FDB11,OUT018,3598.802134
FDL14,OUT019,2185.0490720000003
FDY10,OUT019,1993.7580739999999
FDJ40,OUT049,1771.1944499999997
NCW18,OUT046,3754.4328840000003
NCY06,OUT013,2098.548336
DRE13,OUT018,1397.4675940000002
FDA26,OUT045,3142.8090299999994
NCE19,OUT010,760.7031319999999
FDE33,OUT035,1157.566538
DRL59,OUT027,984.3853
FDY07,OUT046,716.6870939999999
FDF57,OUT018,2928.4147719999996
FDM58,OUT035,1591.4084760000003
FDP26,OUT027,1716.0129460000003
FDY32,OUT046,2436.1622
FDD51,OUT010,724.510244
FDU22,OUT018,1879.333686
FDZ49,OUT018,3555.378657999999
NCI42,OUT017,3576.917287999999
FDT04,OUT027,675.7537099999998
NCU41,OUT045,2725.3457720000006
FDS56,OUT045,3842.6713580000005
NCN42,OUT017,2319.48075
FDK34,OUT046,3966.057414
FDB03,OUT017,3853.6504000000004
DRJ25,OUT035,700.461548
FDT25,OUT027,2431.3817559999998
FDN20,OUT013,2525.938672
FDP09,OUT013,3309.9448039999993
FDM20,OUT019,3869.3100159999995
