Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_DT
FDX43,OUT019,471.30684669117664
FDB04,OUT010,207.13050352504638
FDR49,OUT027,790.3307954098356
FDS39,OUT018,2006.47074231975
FDW58,OUT045,1673.9839872860634
FDG22,OUT019,207.13050352504638
FDG31,OUT017,1068.506765834932
NCV53,OUT027,5041.82149744681
DRJ37,OUT035,2432.6625807321766
FDV07,OUT035,1673.9839872860634
FDW52,OUT018,2633.839843902438
FDT15,OUT045,3190.643467582416
FDD02,OUT018,1892.0661445161286
FDM16,OUT035,1068.506765834932
NCE55,OUT046,2843.5697892156873
FDB57,OUT018,3805.948604166664
FDQ04,OUT013,646.0888157894741
FDQ47,OUT019,207.13050352504638
FDY14,OUT019,471.30684669117664
DRK37,OUT017,3190.643467582416
FDO25,OUT017,3549.850947508306
FDL57,OUT046,4125.174474540679
NCK29,OUT018,2006.47074231975
FDK46,OUT027,5041.82149744681
NCB43,OUT010,471.30684669117664
DRE01,OUT027,5041.82149744681
FDC46,OUT018,3190.643467582416
FDQ23,OUT045,1673.9839872860634
FDX38,OUT049,790.3307954098356
FDG60,OUT018,3805.948604166664
FDW55,OUT017,3805.948604166664
FDP39,OUT013,790.3307954098356
FDB20,OUT018,1349.512904332131
FDV21,OUT017,2006.47074231975
FDZ02,OUT013,1559.9736407643309
FDP19,OUT027,2846.400822516556
FDA38,OUT035,3805.948604166664
FDH22,OUT045,2006.47074231975
DRM11,OUT045,4125.174474540679
FDO12,OUT027,5041.82149744681
FDT14,OUT049,2006.47074231975
FDW34,OUT010,471.30684669117664
FDG04,OUT027,5041.82149744681
FDW59,OUT018,1349.512904332131
FDR33,OUT018,1673.9839872860634
FDP32,OUT013,2006.47074231975
FDL13,OUT027,5041.82149744681
FDD22,OUT013,1892.0661445161286
FDV40,OUT027,1068.506765834932
NCD55,OUT046,646.0888157894741
FDQ20,OUT010,207.13050352504638
FDD28,OUT045,1068.506765834932
FDC39,OUT045,3549.850947508306
NCR17,OUT049,1892.0661445161286
DRO35,OUT018,1892.0661445161286
FDF40,OUT049,4125.174474540679
FDR31,OUT018,2432.6625807321766
NCQ41,OUT017,3011.5252991596612
FDP38,OUT046,790.3307954098356
NCU54,OUT027,5041.82149744681
FDG22,OUT018,646.0888157894741
DRK59,OUT013,3549.850947508306
FDC37,OUT046,1673.9839872860634
NCO42,OUT013,2432.6625807321766
NCT42,OUT017,2432.6625807321766
FDX27,OUT035,1349.512904332131
FDV40,OUT018,1068.506765834932
FDT45,OUT027,1068.506765834932
FDS47,OUT019,207.13050352504638
FDR45,OUT035,3805.948604166664
FDB03,OUT045,3549.850947508306
FDO49,OUT035,1068.506765834932
FDU60,OUT027,5041.82149744681
FDB26,OUT018,790.3307954098356
FDB46,OUT017,3549.850947508306
FDQ37,OUT019,471.30684669117664
FDN03,OUT017,4125.174474540679
NCX30,OUT045,4125.174474540679
FDK32,OUT019,471.30684669117664
DRM47,OUT013,3011.5252991596612
NCO02,OUT046,1068.506765834932
FDP04,OUT013,1068.506765834932
NCO43,OUT049,1559.9736407643309
FDD59,OUT013,1349.512904332131
FDQ10,OUT017,2843.5697892156873
FDW45,OUT035,2432.6625807321766
NCK30,OUT049,4125.174474540679
FDU31,OUT018,3805.948604166664
NCQ17,OUT019,471.30684669117664
FDN01,OUT017,2843.5697892156873
FDZ19,OUT049,2843.5697892156873
DRG37,OUT017,2432.6625807321766
FDE32,OUT045,646.0888157894741
FDO34,OUT049,2633.839843902438
FDM04,OUT019,207.13050352504638
FDZ25,OUT049,2843.5697892156873
FDU08,OUT049,1559.9736407643309
NCW30,OUT045,4125.174474540679
NCM18,OUT013,1068.506765834932
FDS22,OUT035,646.0888157894741
NCH18,OUT017,3805.948604166664
FDC23,OUT013,2843.5697892156873
FDY46,OUT013,3190.643467582416
NCU06,OUT046,3549.850947508306
FDX57,OUT045,1559.9736407643309
FDX36,OUT027,5041.82149744681
FDL16,OUT045,790.3307954098356
FDT16,OUT010,471.30684669117664
FDN16,OUT018,1673.9839872860634
FDC03,OUT046,3011.5252991596612
DRF60,OUT013,3805.948604166664
FDS27,OUT027,5041.82149744681
FDP33,OUT010,471.30684669117664
FDJ36,OUT018,1559.9736407643309
NCR42,OUT013,646.0888157894741
FDV14,OUT017,1349.512904332131
NCP42,OUT035,3011.5252991596612
FDB50,OUT027,2846.400822516556
NCC30,OUT027,5041.82149744681
FDA23,OUT018,1559.9736407643309
FDW16,OUT017,1349.512904332131
FDQ52,OUT010,471.30684669117664
FDB58,OUT049,2006.47074231975
NCP29,OUT049,1068.506765834932
NCM05,OUT045,4125.174474540679
FDO25,OUT013,3549.850947508306
NCM54,OUT046,2117.4513803278655
NCL54,OUT046,2843.5697892156873
FDL39,OUT010,471.30684669117664
FDF53,OUT018,2843.5697892156873
NCQ42,OUT035,2117.4513803278655
FDF58,OUT013,1068.506765834932
FDZ04,OUT035,1068.506765834932
FDE26,OUT019,207.13050352504638
FDS60,OUT017,2843.5697892156873
FDV58,OUT017,3011.5252991596612
FDM04,OUT045,790.3307954098356
FDE08,OUT035,2432.6625807321766
NCB43,OUT049,3190.643467582416
FDU11,OUT010,207.13050352504638
FDF22,OUT019,471.30684669117664
FDE24,OUT013,2117.4513803278655
DRJ49,OUT046,2006.47074231975
NCQ53,OUT035,3805.948604166664
NCL41,OUT013,646.0888157894741
FDR22,OUT013,1673.9839872860634
FDH04,OUT035,1349.512904332131
DRH15,OUT045,646.0888157894741
FDY40,OUT049,790.3307954098356
NCI17,OUT035,1559.9736407643309
NCC18,OUT013,2843.5697892156873
FDY28,OUT027,5041.82149744681
FDB45,OUT027,2846.400822516556
NCL30,OUT018,2117.4513803278655
FDM10,OUT017,3549.850947508306
FDH22,OUT027,2846.400822516556
NCZ53,OUT017,3190.643467582416
NCI18,OUT013,3805.948604166664
FDH14,OUT027,2846.400822516556
FDR36,OUT027,646.0888157894741
FDW01,OUT045,2432.6625807321766
FDK02,OUT027,2846.400822516556
FDJ02,OUT018,2432.6625807321766
FDU55,OUT013,4125.174474540679
NCV18,OUT027,2846.400822516556
FDH14,OUT018,2117.4513803278655
FDZ37,OUT045,1349.512904332131
FDX49,OUT049,3549.850947508306
NCD43,OUT046,1673.9839872860634
FDZ07,OUT013,1068.506765834932
FDK43,OUT035,2006.47074231975
FDR32,OUT018,3549.850947508306
FDT39,OUT013,2432.6625807321766
NCV54,OUT017,2006.47074231975
FDF38,OUT018,646.0888157894741
FDV60,OUT046,3011.5252991596612
FDH44,OUT027,5041.82149744681
FDS21,OUT046,1068.506765834932
NCL41,OUT045,646.0888157894741
FDM46,OUT017,1349.512904332131
FDU27,OUT045,790.3307954098356
NCJ54,OUT017,3805.948604166664
DRG51,OUT018,2633.839843902438
NCA29,OUT019,471.30684669117664
FDR47,OUT045,3011.5252991596612
NCL19,OUT027,2846.400822516556
DRG01,OUT049,1068.506765834932
FDG10,OUT046,1068.506765834932
NCV05,OUT049,2432.6625807321766
NCH18,OUT019,471.30684669117664
FDV14,OUT018,1349.512904332131
DRJ23,OUT035,3190.643467582416
DRJ11,OUT046,3190.643467582416
FDZ03,OUT017,3190.643467582416
FDI27,OUT010,207.13050352504638
FDJ14,OUT018,1349.512904332131
FDU32,OUT017,2006.47074231975
FDD47,OUT027,5041.82149744681
DRF36,OUT035,3011.5252991596612
FDM21,OUT046,4125.174474540679
FDV10,OUT018,646.0888157894741
FDH60,OUT018,3011.5252991596612
FDX47,OUT010,471.30684669117664
FDT19,OUT019,471.30684669117664
FDO11,OUT045,4125.174474540679
FDH24,OUT027,5041.82149744681
FDL02,OUT018,1673.9839872860634
FDB02,OUT049,2843.5697892156873
FDA43,OUT046,3011.5252991596612
FDG52,OUT045,790.3307954098356
DRC12,OUT013,3190.643467582416
FDY37,OUT018,2117.4513803278655
NCU18,OUT045,2117.4513803278655
FDU09,OUT035,1068.506765834932
DRJ25,OUT027,790.3307954098356
DRE12,OUT018,1892.0661445161286
DRL47,OUT017,2117.4513803278655
DRK01,OUT046,1559.9736407643309
FDC22,OUT019,471.30684669117664
FDG44,OUT013,1068.506765834932
FDW04,OUT035,2006.47074231975
FDK09,OUT049,3549.850947508306
NCN43,OUT035,2006.47074231975
FDG04,OUT049,3190.643467582416
FDH32,OUT010,207.13050352504638
DRI47,OUT017,2432.6625807321766
DRE15,OUT013,1068.506765834932
FDY11,OUT035,1068.506765834932
FDO60,OUT049,790.3307954098356
FDQ20,OUT018,646.0888157894741
FDO57,OUT027,5041.82149744681
FDT14,OUT019,207.13050352504638
FDA57,OUT049,646.0888157894741
DRN35,OUT017,646.0888157894741
FDJ03,OUT046,790.3307954098356
FDX28,OUT017,1559.9736407643309
DRE25,OUT045,1349.512904332131
FDR09,OUT046,4125.174474540679
FDB23,OUT035,3805.948604166664
FDO08,OUT045,2633.839843902438
FDQ23,OUT049,1559.9736407643309
FDW04,OUT013,2006.47074231975
DRK13,OUT010,471.30684669117664
NCL17,OUT027,2846.400822516556
FDY21,OUT035,3011.5252991596612
FDJ38,OUT027,5041.82149744681
FDA37,OUT019,207.13050352504638
FDV43,OUT013,790.3307954098356
FDL36,OUT046,1349.512904332131
FDD53,OUT045,646.0888157894741
FDZ19,OUT010,471.30684669117664
FDV21,OUT045,2006.47074231975
NCL54,OUT018,2843.5697892156873
DRI47,OUT027,5041.82149744681
DRG03,OUT049,2432.6625807321766
FDG21,OUT013,2432.6625807321766
FDW03,OUT018,1673.9839872860634
NCI55,OUT046,2117.4513803278655
DRC36,OUT019,471.30684669117664
FDH22,OUT017,2006.47074231975
FDV20,OUT045,2117.4513803278655
NCU41,OUT027,5041.82149744681
FDN46,OUT027,2846.400822516556
FDK50,OUT045,2633.839843902438
NCA05,OUT027,5041.82149744681
DRH01,OUT018,2843.5697892156873
FDT08,OUT018,2432.6625807321766
FDM08,OUT018,3805.948604166664
FDZ07,OUT035,1068.506765834932
FDS22,OUT017,790.3307954098356
FDV35,OUT027,5041.82149744681
FDI28,OUT010,207.13050352504638
FDW58,OUT027,2846.400822516556
FDT52,OUT045,3805.948604166664
FDY34,OUT046,2633.839843902438
FDR10,OUT046,2633.839843902438
FDK57,OUT017,2006.47074231975
FDR02,OUT027,2846.400822516556
FDX49,OUT046,3549.850947508306
FDQ20,OUT046,646.0888157894741
DRK23,OUT045,4125.174474540679
NCW06,OUT046,3011.5252991596612
FDR31,OUT017,2432.6625807321766
NCE43,OUT013,2633.839843902438
DRO59,OUT027,2846.400822516556
FDN09,OUT049,3805.948604166664
FDR11,OUT046,2633.839843902438
FDO57,OUT013,2633.839843902438
NCX18,OUT017,3011.5252991596612
FDB05,OUT018,4125.174474540679
FDQ08,OUT018,1068.506765834932
NCG43,OUT035,1349.512904332131
FDJ56,OUT013,1559.9736407643309
FDA13,OUT010,207.13050352504638
FDO56,OUT017,1892.0661445161286
FDB37,OUT018,3805.948604166664
FDZ02,OUT018,1559.9736407643309
FDQ24,OUT046,4125.174474540679
FDM16,OUT013,1068.506765834932
FDU35,OUT049,1559.9736407643309
FDT35,OUT035,2633.839843902438
NCX30,OUT049,3805.948604166664
FDG04,OUT017,3190.643467582416
FDI12,OUT035,1349.512904332131
FDE35,OUT035,1068.506765834932
NCP14,OUT027,2846.400822516556
NCY53,OUT045,1673.9839872860634
FDP49,OUT017,1068.506765834932
FDQ04,OUT017,646.0888157894741
FDM39,OUT035,2843.5697892156873
FDO58,OUT019,471.30684669117664
FDC56,OUT017,1892.0661445161286
NCQ54,OUT046,2633.839843902438
FDV10,OUT027,646.0888157894741
NCK17,OUT046,646.0888157894741
NCF55,OUT027,646.0888157894741
FDV33,OUT013,4125.174474540679
NCH29,OUT019,207.13050352504638
FDA37,OUT027,2846.400822516556
FDH46,OUT018,1559.9736407643309
FDS25,OUT035,1673.9839872860634
FDH04,OUT027,2846.400822516556
FDX52,OUT046,3011.5252991596612
NCD42,OUT017,646.0888157894741
FDW47,OUT017,2117.4513803278655
FDL25,OUT027,2846.400822516556
NCJ06,OUT010,207.13050352504638
FDY09,OUT013,2843.5697892156873
FDS40,OUT046,646.0888157894741
FDH41,OUT017,3549.850947508306
FDG38,OUT035,1349.512904332131
FDU03,OUT027,5041.82149744681
FDV20,OUT046,2117.4513803278655
DRB13,OUT045,3011.5252991596612
NCQ30,OUT013,2006.47074231975
NCH06,OUT013,3549.850947508306
FDU50,OUT018,1892.0661445161286
NCO42,OUT019,471.30684669117664
FDW09,OUT018,1349.512904332131
FDH04,OUT013,1349.512904332131
FDC21,OUT045,1673.9839872860634
FDL21,OUT049,646.0888157894741
FDM46,OUT010,207.13050352504638
FDT22,OUT019,207.13050352504638
FDB28,OUT035,3011.5252991596612
FDI12,OUT018,1349.512904332131
FDA28,OUT045,2117.4513803278655
FDF59,OUT013,2006.47074231975
FDM45,OUT027,2846.400822516556
FDQ56,OUT017,1349.512904332131
FDR46,OUT049,2432.6625807321766
FDT01,OUT013,3549.850947508306
FDD16,OUT027,1068.506765834932
NCU30,OUT010,471.30684669117664
FDM40,OUT010,471.30684669117664
FDI56,OUT035,1349.512904332131
NCS30,OUT013,2006.47074231975
FDU08,OUT017,1559.9736407643309
FDX51,OUT027,5041.82149744681
FDA43,OUT045,3011.5252991596612
FDX59,OUT010,207.13050352504638
FDC37,OUT018,1673.9839872860634
FDP58,OUT013,3549.850947508306
NCY42,OUT035,2006.47074231975
FDF21,OUT018,3190.643467582416
FDU10,OUT027,646.0888157894741
DRL47,OUT018,2117.4513803278655
FDA58,OUT018,3805.948604166664
FDJ22,OUT049,3011.5252991596612
FDK50,OUT046,2633.839843902438
FDO38,OUT035,1349.512904332131
DRF60,OUT035,3805.948604166664
NCZ42,OUT019,471.30684669117664
FDD35,OUT049,1892.0661445161286
FDL25,OUT045,1349.512904332131
FDJ16,OUT013,1068.506765834932
DRK59,OUT049,3549.850947508306
FDI50,OUT046,3805.948604166664
NCB19,OUT045,1349.512904332131
DRI37,OUT035,1068.506765834932
FDA14,OUT027,5041.82149744681
FDC08,OUT018,3549.850947508306
FDS45,OUT046,1673.9839872860634
FDI21,OUT049,1068.506765834932
DRJ47,OUT035,2843.5697892156873
DRE37,OUT027,5041.82149744681
FDT55,OUT018,2633.839843902438
NCG42,OUT027,2846.400822516556
FDA31,OUT049,2843.5697892156873
NCW42,OUT046,3805.948604166664
FDF50,OUT017,3011.5252991596612
FDK56,OUT049,3190.643467582416
FDX10,OUT035,646.0888157894741
NCK07,OUT027,5041.82149744681
FDZ49,OUT017,3549.850947508306
FDR33,OUT013,1673.9839872860634
FDO44,OUT018,1673.9839872860634
FDA20,OUT046,3190.643467582416
NCL30,OUT045,2117.4513803278655
FDI05,OUT019,207.13050352504638
FDQ12,OUT018,3805.948604166664
FDH47,OUT017,1559.9736407643309
FDH34,OUT018,3190.643467582416
FDF29,OUT046,2117.4513803278655
FDG40,OUT018,646.0888157894741
NCE18,OUT017,4125.174474540679
FDP21,OUT010,471.30684669117664
FDY50,OUT013,1349.512904332131
FDB36,OUT049,2006.47074231975
NCZ29,OUT049,2117.4513803278655
FDU20,OUT018,1892.0661445161286
FDO56,OUT013,1892.0661445161286
FDW31,OUT049,3011.5252991596612
DRH59,OUT013,1068.506765834932
NCB30,OUT017,3011.5252991596612
FDK43,OUT027,2846.400822516556
FDW43,OUT045,3805.948604166664
NCL19,OUT017,2117.4513803278655
FDJ27,OUT046,1559.9736407643309
FDC45,OUT046,2633.839843902438
FDY40,OUT035,790.3307954098356
NCM41,OUT035,1349.512904332131
NCK18,OUT019,471.30684669117664
FDP37,OUT049,2117.4513803278655
FDA27,OUT027,5041.82149744681
NCX30,OUT035,3805.948604166664
FDR09,OUT017,4125.174474540679
FDG08,OUT027,5041.82149744681
NCU30,OUT013,2633.839843902438
FDB16,OUT017,1349.512904332131
FDM16,OUT017,1068.506765834932
FDC48,OUT013,1349.512904332131
NCF18,OUT046,3190.643467582416
FDU46,OUT018,1349.512904332131
FDH41,OUT018,3549.850947508306
NCN42,OUT010,471.30684669117664
FDU49,OUT046,1349.512904332131
FDB20,OUT027,2846.400822516556
FDG50,OUT019,207.13050352504638
FDW20,OUT045,2117.4513803278655
NCO55,OUT049,1673.9839872860634
FDX48,OUT046,2432.6625807321766
FDU48,OUT046,2117.4513803278655
FDR48,OUT019,471.30684669117664
FDK27,OUT013,2006.47074231975
FDT35,OUT013,2633.839843902438
FDN12,OUT049,1673.9839872860634
NCE31,OUT019,207.13050352504638
FDL21,OUT017,646.0888157894741
FDV56,OUT017,1673.9839872860634
FDR16,OUT017,3549.850947508306
NCP41,OUT049,1673.9839872860634
FDJ27,OUT013,1559.9736407643309
FDA07,OUT017,2006.47074231975
FDK55,OUT049,1349.512904332131
FDM33,OUT049,3549.850947508306
FDY46,OUT046,3190.643467582416
FDD36,OUT046,1892.0661445161286
FDB12,OUT027,2846.400822516556
FDF28,OUT019,207.13050352504638
NCE07,OUT019,207.13050352504638
FDW50,OUT027,5041.82149744681
NCW18,OUT017,3805.948604166664
NCJ17,OUT019,207.13050352504638
DRZ24,OUT010,207.13050352504638
FDS07,OUT035,1892.0661445161286
NCW05,OUT010,207.13050352504638
FDZ22,OUT018,1349.512904332131
FDK02,OUT046,1892.0661445161286
FDZ45,OUT027,5041.82149744681
FDL25,OUT046,1349.512904332131
FDS08,OUT045,2843.5697892156873
NCZ42,OUT027,5041.82149744681
FDX57,OUT035,1559.9736407643309
FDF21,OUT046,3190.643467582416
FDJ56,OUT018,1559.9736407643309
FDX10,OUT013,646.0888157894741
DRG48,OUT035,2432.6625807321766
DRN37,OUT046,2633.839843902438
NCY41,OUT018,646.0888157894741
FDN28,OUT045,1673.9839872860634
FDE34,OUT045,3190.643467582416
FDR10,OUT045,2633.839843902438
FDC32,OUT017,1349.512904332131
DRG13,OUT046,2633.839843902438
FDP59,OUT049,1673.9839872860634
NCT53,OUT010,471.30684669117664
FDL57,OUT027,5041.82149744681
FDN32,OUT010,471.30684669117664
FDK09,OUT018,3549.850947508306
FDA52,OUT010,471.30684669117664
FDC57,OUT049,3011.5252991596612
FDI09,OUT035,3549.850947508306
NCB07,OUT046,3011.5252991596612
FDP26,OUT035,1673.9839872860634
FDP40,OUT027,2846.400822516556
FDL15,OUT013,2432.6625807321766
FDV07,OUT046,1673.9839872860634
FDS03,OUT017,1068.506765834932
FDE50,OUT049,3190.643467582416
FDQ15,OUT017,1349.512904332131
FDQ33,OUT010,471.30684669117664
FDT22,OUT013,1068.506765834932
DRO35,OUT035,1892.0661445161286
FDJ41,OUT049,4125.174474540679
FDQ27,OUT035,1673.9839872860634
FDC26,OUT017,1892.0661445161286
NCF43,OUT027,2846.400822516556
NCR50,OUT035,2432.6625807321766
FDE39,OUT018,1892.0661445161286
FDN49,OUT027,646.0888157894741
DRG11,OUT035,1673.9839872860634
NCA18,OUT049,1892.0661445161286
FDM36,OUT018,2843.5697892156873
FDW32,OUT017,1349.512904332131
NCQ18,OUT010,207.13050352504638
FDX14,OUT027,1068.506765834932
FDD46,OUT017,2432.6625807321766
FDI34,OUT019,471.30684669117664
NCJ17,OUT035,1349.512904332131
FDB52,OUT035,4125.174474540679
FDV55,OUT018,2432.6625807321766
FDC57,OUT046,3011.5252991596612
FDB29,OUT046,1892.0661445161286
NCO43,OUT035,1559.9736407643309
FDG44,OUT045,1068.506765834932
FDJ34,OUT045,2006.47074231975
FDH40,OUT049,1349.512904332131
NCD07,OUT027,2846.400822516556
FDB41,OUT017,790.3307954098356
FDH47,OUT018,1559.9736407643309
DRK37,OUT035,3190.643467582416
FDM25,OUT019,471.30684669117664
NCX06,OUT045,3190.643467582416
NCS05,OUT017,2006.47074231975
FDS39,OUT045,2006.47074231975
FDC47,OUT027,5041.82149744681
FDG20,OUT013,2843.5697892156873
DRL23,OUT017,1673.9839872860634
FDY33,OUT013,2633.839843902438
NCH18,OUT045,3805.948604166664
FDX47,OUT035,2432.6625807321766
NCB06,OUT045,2633.839843902438
FDP36,OUT049,790.3307954098356
FDW44,OUT018,2843.5697892156873
NCU41,OUT018,3011.5252991596612
NCS17,OUT046,1559.9736407643309
FDD46,OUT035,2432.6625807321766
FDE45,OUT017,2843.5697892156873
FDI09,OUT017,3549.850947508306
NCJ54,OUT010,471.30684669117664
NCA29,OUT018,2843.5697892156873
NCN41,OUT027,2846.400822516556
FDY34,OUT035,2633.839843902438
NCG55,OUT035,1892.0661445161286
DRM49,OUT046,790.3307954098356
NCB42,OUT049,1892.0661445161286
FDE58,OUT045,1892.0661445161286
DRJ25,OUT013,790.3307954098356
FDS47,OUT010,207.13050352504638
FDY21,OUT049,3011.5252991596612
NCI54,OUT013,1673.9839872860634
FDO24,OUT017,2633.839843902438
FDY43,OUT035,2633.839843902438
FDF35,OUT018,1673.9839872860634
NCP29,OUT019,207.13050352504638
FDN28,OUT027,2846.400822516556
FDJ50,OUT018,790.3307954098356
FDQ14,OUT027,5041.82149744681
FDC37,OUT035,1673.9839872860634
FDN08,OUT046,1892.0661445161286
FDD04,OUT035,2117.4513803278655
FDW34,OUT018,3805.948604166664
FDP04,OUT017,1068.506765834932
NCG07,OUT017,3190.643467582416
NCN14,OUT018,3190.643467582416
FDJ16,OUT045,1068.506765834932
NCM42,OUT045,1673.9839872860634
NCF19,OUT046,790.3307954098356
FDY21,OUT018,3011.5252991596612
FDY19,OUT035,1892.0661445161286
FDV09,OUT045,2432.6625807321766
FDA28,OUT013,2117.4513803278655
FDC38,OUT018,2117.4513803278655
FDL28,OUT045,3549.850947508306
NCH43,OUT049,3549.850947508306
NCN53,OUT045,646.0888157894741
NCW05,OUT017,1673.9839872860634
NCO30,OUT018,3190.643467582416
FDT04,OUT019,207.13050352504638
FDB27,OUT018,3011.5252991596612
NCK07,OUT013,2633.839843902438
NCA53,OUT013,790.3307954098356
FDB33,OUT018,2633.839843902438
FDU37,OUT017,1349.512904332131
FDR13,OUT035,1892.0661445161286
FDE45,OUT049,2843.5697892156873
FDV37,OUT017,3011.5252991596612
FDX44,OUT019,207.13050352504638
NCL06,OUT017,4125.174474540679
FDJ28,OUT045,3011.5252991596612
FDX55,OUT049,3805.948604166664
NCK17,OUT018,646.0888157894741
FDH52,OUT035,1068.506765834932
FDN13,OUT027,2846.400822516556
FDK44,OUT018,2843.5697892156873
FDU16,OUT046,1349.512904332131
FDZ07,OUT017,1068.506765834932
NCN06,OUT027,5041.82149744681
FDH02,OUT010,207.13050352504638
NCW18,OUT045,3805.948604166664
FDH57,OUT013,2006.47074231975
FDV35,OUT045,2432.6625807321766
NCU29,OUT013,2432.6625807321766
NCP02,OUT046,1068.506765834932
FDN44,OUT013,2633.839843902438
FDX03,OUT018,790.3307954098356
FDR11,OUT010,471.30684669117664
FDA36,OUT046,3190.643467582416
FDP58,OUT027,5041.82149744681
FDH31,OUT045,1559.9736407643309
FDH34,OUT035,3190.643467582416
FDS13,OUT035,4125.174474540679
FDT01,OUT018,3805.948604166664
FDY09,OUT049,2843.5697892156873
FDV33,OUT027,5041.82149744681
NCW29,OUT010,207.13050352504638
NCN17,OUT045,1559.9736407643309
FDX01,OUT046,1892.0661445161286
FDL03,OUT049,3011.5252991596612
DRL59,OUT049,1068.506765834932
DRM11,OUT027,5041.82149744681
FDA43,OUT049,3011.5252991596612
FDZ56,OUT010,471.30684669117664
FDI44,OUT018,1349.512904332131
